Name;Sector;Lat;Long;PM-low(Gg/year);PM-high(Gg/year);PM-mean(Gg/year)
FISCHER;Bagasse TPP;-22.527428;-47.393033;0.009216;0.134784;0.072
COSTA BIOENERGIA;Bagasse TPP;-23.774738;-53.252707;0.027648;0.404352;0.216
ALCOESTE DESTILARIA FERNANDÓPOLIS;Bagasse TPP;-20.272873;-50.246408;0.007888896;0.115375104;0.061632
TAQUARI;Bagasse TPP;-10.498619;-37.060283;0.0147456;0.2156544;0.1152
PAULICÉIA;Bagasse TPP;-21.305357;-51.831764;0.062208;0.909792;0.486
SÃO SIMÃO;Bagasse TPP;-18.983844;-50.574962;0.00774144;0.11321856;0.06048
BROTAS;Bagasse TPP;-22.266829;-48.153793;0.129024;1.886976;1.008
CONQUISTA DE MINAS;Bagasse TPP;-19.933192;-47.538615;0.00663552;0.09704448;0.05184
ENERVALE;Bagasse TPP;-17.729606;-46.152731;0.055296;0.808704;0.432
VIRÁLCOOL 2;Bagasse TPP;-20.995790;-48.219425;0.055296;0.808704;0.432
ENERGÉTICA ITAJUBARA;Bagasse TPP;-4.237171;-43.013909;0.00589824;0.08626176;0.04608
BIO ALVORADA;Bagasse TPP;-18.426294;-49.192760;0.09216;1.34784;0.72
SÃO MARTINHO ENERGIA;Bagasse TPP;-21.339502;-48.115602;0.0728064;1.0647936;0.5688
UFL;Bagasse TPP;-22.859261;-51.386739;0.0774144;1.1321856;0.6048
UNIÃO;Bagasse TPP;-8.333162;-35.354162;0.018432;0.269568;0.144
USALPA;Bagasse TPP;-21.500709;-51.421151;0.0055296;0.0808704;0.0432
PAM DESTILARIA;Bagasse TPP;-17.219287;-46.839849;0.00221184;0.03234816;0.01728
SANTA MARIA AÇUCAREIRA;Bagasse TPP;-9.045900;-35.402154;0.00847872;0.12400128;0.06624
FURLAN AVARÉ;Bagasse TPP;-23.112499;-48.905700;0.055296;0.808704;0.432
BAMBUÍ;Bagasse TPP;-20.016243;-45.980555;0.055296;0.808704;0.432
CEPASA;Bagasse TPP;-8.126722;-34.996710;0.009216;0.134784;0.072
ANAMÃ;Natural gas TPP;-3.615548;-61.447581;0.000136551;0.000136551;0.000136551
ANORI;Natural gas TPP;-3.740979;-61.658565;0.000288239;0.000288239;0.000288239
ASFOR;Natural gas TPP;-3.755883;-38.521551;0.000352152;0.000352152;0.000352152
CAAPIRANGA;Natural gas TPP;-3.755883;-38.521551;0.000136551;0.000136551;0.000136551
CAMAÇARI;Natural gas TPP;-12.706047;-38.303425;0.013740235;0.013740235;0.013740235
CODAJÁS;Natural gas TPP;-3.839333;-62.058371;0.000384319;0.000384319;0.000384319
ENERGY WORKS KAISER PACATUBA;Natural gas TPP;-3.930491;-38.607034;0.000583626;0.000583626;0.000583626
GLOBO;Natural gas TPP;-22.789215;-43.301665;0.000542419;0.000542419;0.000542419
AURELIANO CHAVES (ANTIGA IBIRITÉ);Natural gas TPP;-20.028628;-44.055764;0.02375712;0.02375712;0.02375712
ILHA PLAZA SHOPPING;Natural gas TPP;-22.989471;-43.432752;0.000136656;0.000136656;0.000136656
JUIZ DE FORA;Natural gas TPP;-21.750927;-43.360178;0.009150486;0.009150486;0.009150486
NORTE FLUMINENSE;Natural gas TPP;-22.378914;-41.798399;0.091341396;0.091341396;0.091341396
CTS-CENTRAL TERMELÉTRICA SUL (ANTIGA RHODIA SANTO ANDRÉ);Natural gas TPP;-23.647339;-46.512655;0.00115632;0.00115632;0.00115632
SOLVAY;Natural gas TPP;-23.624116;-46.516077;0.001324512;0.001324512;0.001324512
SUAPE, CGDE, KOBLITZ ENERGIA LTDA;Natural gas TPP;-8.287947;-35.033770;0.00042048;0.00042048;0.00042048
SUZANO;Natural gas TPP;-23.552984;-46.315180;0.004036608;0.004036608;0.004036608
CELPAV IV;Natural gas TPP;-23.308796;-45.962328;0.014656251;0.014656251;0.014656251
URUGUAIANA;Natural gas TPP;-29.776215;-57.089583;0.067266288;0.067266288;0.067266288
CUIABÁ (MÁRIO COVAS);Natural gas TPP;-15.600190;-56.064620;0.055629504;0.055629504;0.055629504
CTE II;Natural gas TPP;-22.504897;-44.093392;0.018708206;0.018708206;0.018708206
MODULAR DE CAMPO GRANDE (WILLIAN ARJONA);Natural gas TPP;-20.511636;-54.634819;0.021691512;0.021691512;0.021691512
ENERGY WORKS KAISER JACAREÍ;Natural gas TPP;-23.302971;-45.966578;0.000903191;0.000903191;0.000903191
SANTA CRUZ;Natural gas TPP;-23.000372;-43.421579;0.08788032;0.08788032;0.08788032
CELSO FURTADO (ANTIGA TERMOBAHIA FASE I);Natural gas TPP;-12.621587;-38.678957;0.019540862;0.019540862;0.019540862
BRAHMA;Natural gas TPP;-22.991491;-43.401602;0.00137497;0.00137497;0.00137497
REFINARIA DUQUE DE CAXIAS - REDUC;Natural gas TPP;-22.787143;-43.297404;0.006654096;0.006654096;0.006654096
UGPU;Natural gas TPP;-23.192062;-46.877181;0.000809424;0.000809424;0.000809424
ARAUCÁRIA;Natural gas TPP;-25.573015;-49.402634;0.050893848;0.050893848;0.050893848
PROJAC CENTRAL GLOBO DE PRODUÇÃO;Natural gas TPP;-22.998467;-43.398843;0.000520344;0.000520344;0.000520344
GOVERNADOR LEONEL BRIZOLA (ANTIGA TERMORIO);Natural gas TPP;-22.779913;-43.315996;0.111248496;0.111248496;0.111248496
CAMAÇARI;Natural gas TPP;-12.602019;-38.303688;0.036455931;0.036455931;0.036455931
CAMPOS (ANTIGA ROBERTO SILVEIRA);Natural gas TPP;-21.726099;-41.311317;0.0031536;0.0031536;0.0031536
BARBOSA LIMA SOBRINHO (ANTIGA ELETROBOLT);Natural gas TPP;-22.738838;-43.708921;0.039432614;0.039432614;0.039432614
RHODIA PAULÍNIA;Natural gas TPP;-22.759084;-47.153951;0.001271742;0.001271742;0.001271742
LUIZ CARLOS PRESTES (ANTIGA TRÊS LAGOAS);Natural gas TPP;-20.775059;-51.688207;0.040557293;0.040557293;0.040557293
IGUATEMI FORTALEZA;Natural gas TPP;-3.741120;-38.486830;0.000503945;0.000503945;0.000503945
VITÓRIA APART HOSPITAL;Natural gas TPP;-20.116467;-40.284150;0.000220752;0.000220752;0.000220752
CESAR PARK BUSINESS HOTEL/GLOBENERGY;Natural gas TPP;-23.434855;-46.532333;0.000220752;0.000220752;0.000220752
BAYER;Natural gas TPP;-23.551987;-46.634139;0.000403661;0.000403661;0.000403661
EUZÉBIO ROCHA (ANTIGA CUBATÃO - CCBS);Natural gas TPP;-23.854429;-46.414827;0.026269488;0.026269488;0.026269488
CTE FIBRA;Natural gas TPP;-22.379286;-41.797380;0.000926317;0.000926317;0.000926317
MÁRIO LAGO (ANTIGA MACAÉ MERCHANT);Natural gas TPP;-22.377646;-41.784973;0.096985289;0.096985289;0.096985289
TERMOPERNAMBUCO;Natural gas TPP;-8.399111;-35.060564;0.056003279;0.056003279;0.056003279
TERMO NORTE II;Natural gas TPP;-8.754679;-63.862460;0.036786744;0.036786744;0.036786744
SEPÉ TIARAJU (ANTIGA CANOAS);Natural gas TPP;-29.906946;-51.162713;0.026129952;0.026129952;0.026129952
IGUATEMI BAHIA;Natural gas TPP;-12.960972;-38.492457;0.000874178;0.000874178;0.000874178
ENERGYWORKS CORN PRODUCTS MOGI;Natural gas TPP;-22.351021;-46.943427;0.003235068;0.003235068;0.003235068
ENERGYWORKS CORN PRODUCTS BALSA;Natural gas TPP;-25.581870;-49.628309;0.000966999;0.000966999;0.000966999
PETROFLEX;Natural gas TPP;-22.763209;-43.301635;0.0015768;0.0015768;0.0015768
SHOPPING TABOÃO;Natural gas TPP;-23.617756;-46.781516;0.000352678;0.000352678;0.000352678
FERNANDO GASPARIAN (ANTIGA NOVA PIRATININGA);Natural gas TPP;-23.546678;-46.644394;0.04058473;0.04058473;0.04058473
PONTA DO COSTA;Natural gas TPP;-22.797070;-42.013650;0.00042048;0.00042048;0.00042048
RÔMULO ALMEIDA UNIDADE I (ANTIGA USINA DE COGERAÇÃO CAMAÇARI - FAFEN ENERGIA);Natural gas TPP;-12.695511;-38.309967;0.014508662;0.014508662;0.014508662
JESUS SOARES PEREIRA ;Natural gas TPP;-5.292244;-36.755156;0.033950291;0.033950291;0.033950291
CINAL/TRIKEM;Natural gas TPP;-9.716004;-35.895135;0.00033507;0.00033507;0.00033507
CARIOCA SHOPPING;Natural gas TPP;-23.011379;-43.505355;0.000336384;0.000336384;0.000336384
METALURGIA CARAÍBA;Natural gas TPP;-12.617585;-38.295373;0.00189216;0.00189216;0.00189216
MACAÍBA (ANTIGA TERMO TOALIA);Natural gas TPP;-5.848229;-35.353888;0.000597082;0.000597082;0.000597082
TERMOCABO;Natural gas TPP;-8.287038;-35.027005;0.00520344;0.00520344;0.00520344
IGW/SERVICE ENERGY;Natural gas TPP;-23.499105;-46.629643;0.000296964;0.000296964;0.000296964
STEPIE ULB;Natural gas TPP;-29.900996;-51.191879;0.000346896;0.000346896;0.000346896
FORTALEZA;Natural gas TPP;-3.729310;-38.658845;0.036437746;0.036437746;0.036437746
TERMOCEARÁ;Natural gas TPP;-3.718276;-38.660809;0.023029374;0.023029374;0.023029374
INAPEL;Natural gas TPP;-23.434212;-46.552920;0.000126564;0.000126564;0.000126564
EUCATEX;Natural gas TPP;-23.200639;-47.296043;0.001030176;0.001030176;0.001030176
JACAREÍ;Natural gas TPP;-23.299812;-45.968806;0.00110376;0.00110376;0.00110376
VULCABRÁS;Natural gas TPP;-4.095220;-38.492557;0.000523498;0.000523498;0.000523498
CASA DE GERADORES DE ENERGIA ELÉTRICA F-242;Natural gas TPP;-23.239686;-45.889117;0.00094608;0.00094608;0.00094608
ATALAIA;Natural gas TPP;-10.923527;-37.063641;0.000483552;0.000483552;0.000483552
MILLENNIUM;Natural gas TPP;-12.697761;-38.299141;0.000502579;0.000502579;0.000502579
CONTAGEM;Natural gas TPP;-19.921321;-44.076537;0.002028711;0.002028711;0.002028711
CENPES - PETROBRÁS;Natural gas TPP;-22.993370;-43.337520;0.001688753;0.001688753;0.001688753
PARAIBUNA;Natural gas TPP;-21.778043;-43.338874;0.00021024;0.00021024;0.00021024
SOUZA CRUZ CACHOEIRINHA;Natural gas TPP;-29.927448;-51.089605;0.000310314;0.000310314;0.000310314
WEATHERFORD;Natural gas TPP;-29.286516;-51.080283;3.51101E-05;3.51101E-05;3.51101E-05
OPERADORA SÃO PAULO RENAISSANCE;Natural gas TPP;-23.535613;-46.603546;0.000180806;0.000180806;0.000180806
MICROTURGN;Natural gas TPP;-20.466172;-54.629082;0.000010512;0.000010512;0.000010512
SESC SENAC-CASS;Natural gas TPP;-22.991492;-43.413314;0.000168192;0.000168192;0.000168192
PAMESA;Natural gas TPP;-8.296450;-35.031878;0.000428049;0.000428049;0.000428049
IMCOPA;Natural gas TPP;-25.600885;-49.393372;0.00073584;0.00073584;0.00073584
JARAQUI;Natural gas TPP;-3.118005;-59.972161;0.007934142;0.007934142;0.007934142
CENU;Natural gas TPP;-23.495330;-46.633762;0.00042048;0.00042048;0.00042048
PQU;Natural gas TPP;-23.639305;-46.486915;0.000920851;0.000920851;0.000920851
AEROPORTO DE MACEIÓ;Natural gas TPP;-9.506798;-35.792819;8.30448E-05;8.30448E-05;8.30448E-05
MANAUARA;Natural gas TPP;-3.082314;-60.018386;0.008975146;0.008975146;0.008975146
GERAÇÃO PRÓPRIA DE ENERGIA ELÉTRICA - GPEE;Natural gas TPP;-23.002233;-43.312013;0.00063072;0.00063072;0.00063072
CENTRAL DE CO-GERAÇÃO SHOPPING - ARACAJU;Natural gas TPP;-10.919497;-37.067762;0.000273312;0.000273312;0.000273312
CRYLOR;Natural gas TPP;-23.163351;-45.898017;0.00084096;0.00084096;0.00084096
SHOPPING RECIFE;Natural gas TPP;-8.118832;-34.905085;0.00063072;0.00063072;0.00063072
GE CELMA;Natural gas TPP;-22.512743;-43.212955;0.000111743;0.000111743;0.000111743
PORTO DO PECÉM;Natural gas TPP;-3.608361;-38.969488;0.00055188;0.00055188;0.00055188
BIANCOGRÊS;Natural gas TPP;-20.199596;-40.198277;0.000537163;0.000537163;0.000537163
CENTRO OPERACIONAL REGIÃO METROPOLITANA DE SÃO PAULO;Natural gas TPP;-23.548223;-46.624908;3.51101E-05;3.51101E-05;3.51101E-05
CONDOMÍNIO W.T.C.;Natural gas TPP;-23.608316;-46.697210;0.00055188;0.00055188;0.00055188
NORTE SHOPPING;Natural gas TPP;-22.885580;-43.283244;0.0003942;0.0003942;0.0003942
AHLSTROM;Natural gas TPP;-23.077554;-46.953413;0.000136656;0.000136656;0.000136656
POLICAM;Natural gas TPP;-21.762429;-41.318514;0.00042048;0.00042048;0.00042048
SHOPPING INTERLAGOS;Natural gas TPP;-23.675811;-46.676079;0.00018396;0.00018396;0.00018396
SUPERSHOPPING OSASCO;Natural gas TPP;-23.535389;-46.771198;0.000136656;0.000136656;0.000136656
GÁS CAAPIRANGA;Natural gas TPP;-3.115871;-59.972152;0.000231264;0.000231264;0.000231264
GÁS ANORI;Natural gas TPP;-4.261855;-61.843205;0.000346896;0.000346896;0.000346896
GÁS ANAMÃ;Natural gas TPP;-3.584485;-61.460505;0.000346896;0.000346896;0.000346896
LUIZ OSCAR RODRIGUES DE MELO (ANTIGA LINHARES);Natural gas TPP;-19.374243;-40.085200;0.02144448;0.02144448;0.02144448
SHOPPING CAXIAS;Natural gas TPP;-22.786930;-43.286317;0.000136656;0.000136656;0.000136656
MC2 NOVA VENÉCIA 2;Natural gas TPP;-4.833165;-44.482329;0.018522144;0.018522144;0.018522144
LEVORIN;Natural gas TPP;-23.460559;-46.497549;0.000432043;0.000432043;0.000432043
SHOPPING CAMPO GRANDE;Natural gas TPP;-20.458826;-54.588259;0.000489334;0.000489334;0.000489334
MARANHÃO IV (ANTIGA MC2 JOINVILLE);Natural gas TPP;-4.864216;-44.360790;0.035488512;0.035488512;0.035488512
MARANHÃO V (ANTIGA MC2 JOÃO NEIVA);Natural gas TPP;-4.868590;-44.358440;0.035488512;0.035488512;0.035488512
TORRE ELDORADO;Natural gas TPP;-23.570844;-46.697256;0.000416275;0.000416275;0.000416275
SHOPPING TACARUNA;Natural gas TPP;-8.025962;-34.864007;0.000273312;0.000273312;0.000273312
PETRORECÔNCAVO;Natural gas TPP;-12.505389;-38.320309;0.00010512;0.00010512;0.00010512
BRASKEM PVC-AL;Natural gas TPP;-9.678459;-35.766015;0.000304848;0.000304848;0.000304848
BAIXADA FLUMINENSE;Natural gas TPP;-22.723639;-43.649035;0.0557136;0.0557136;0.0557136
YUNI GTIS LEOPOLDO GREEN;Natural gas TPP;-23.586605;-46.679399;0.000216022;0.000216022;0.000216022
EDIFÍCIO SKY;Natural gas TPP;-23.607554;-46.697566;0.000136656;0.000136656;0.000136656
SHOPPING CENTER VALE;Natural gas TPP;-23.199599;-45.881243;0.000216022;0.000216022;0.000216022
TS5 TOWER 4;Natural gas TPP;-23.610348;-46.696816;0.00051719;0.00051719;0.00051719
RJR;Natural gas TPP;-22.902819;-43.175527;0.001264594;0.001264594;0.001264594
PARNAÍBA IV;Natural gas TPP;-4.865653;-44.360687;0.005915838;0.005915838;0.005915838
COGERAÇÃO DE MILLUS AV BRASIL;Natural gas TPP;-22.817500;-43.283056;0.000239043;0.000239043;0.000239043
OESTE CANOAS I;Natural gas TPP;-2.759753;-42.825324;0.000377086;0.000377086;0.000377086
ESPIGÃO I;Natural gas TPP;-2.500753;-43.249984;0.000377086;0.000377086;0.000377086
SISTEMA BACKUP DE GERAÇÃO DA ESTAÇÃO DE COMPRESSÃO DE GÁS NATURAL DE PAULÍNIA/SP;Natural gas TPP;-22.770001;-47.154645;0.000120888;0.000120888;0.000120888
CHARQUEADAS;Coal TPP;-29.943834;-51.573889;4.1375232;49.2718464;26.7046848
FIGUEIRA;Coal TPP;-23.852639;-50.390386;1.149312;13.686624;7.417968
JORGE LACERDA I E II;Coal TPP;-28.451793;-48.968880;13.3320192;158.7648384;86.0484288
PRESIDENTE MÉDICI A, B;Coal TPP;-31.551735;-53.681574;25.6296576;305.2117152;165.4206864
SÃO JERÔNIMO;Coal TPP;-29.965889;-51.721737;1.149312;13.686624;7.417968
JORGE LACERDA III;Coal TPP;-28.460391;-48.964919;15.0559872;179.2947744;97.1753808
JORGE LACERDA IV;Coal TPP;-28.454486;-48.969146;20.8600128;248.4122256;134.6361192
ALUNORTE;Coal TPP;-1.545510;-48.736133;5.968032422;71.07053244;38.51928243
ALUMAR;Coal TPP;-2.710080;-44.347869;4.32141312;51.46170624;27.89155968
PORTO DO ITAQUI (ANTIGA TERMOMARANHÃO);Coal TPP;-2.587064;-44.338972;20.69548879;246.4529854;133.5742371
PORTO DO PECÉM I (ANTIGA MPX);Coal TPP;-3.585359;-38.857085;41.39097757;492.9059707;267.1484742
CANDIOTA III;Coal TPP;-31.585236;-53.670803;20.11296;239.51592;129.81444
PORTO DO PECÉM II;Coal TPP;-3.583405;-38.874487;20.974944;249.780888;135.377916
CAMPINA GRANDE;Fuel oil TPP;-7.200901;-35.874785;0.026660534;0.211803134;0.119231834
CELPAV II;Fuel oil TPP;-21.547572;-47.701072;0.005140368;0.040837368;0.022988868
COGERAÇÃO INTERNATIONAL PAPER - FASES I E II;Fuel oil TPP;-22.322119;-46.937936;0.00796284;0.06326034;0.03561159
IGARAPÉ;Fuel oil TPP;-19.941624;-44.318832;0.02065608;0.16410108;0.09237858
NUTEPA;Fuel oil TPP;-30.077355;-51.081358;0.00378432;0.03006432;0.01692432
PIRATININGA;Fuel oil TPP;-23.777330;-46.724389;0.0299592;0.2380092;0.1339842
MRN UG I (ANTIGA PORTO TROMBETAS);Fuel oil TPP;-1.749457;-55.853681;0.002412504;0.019166004;0.010789254
REFAP;Fuel oil TPP;-29.936400;-51.148626;0.01178185;0.09360025;0.05269105
MAUÁ;Fuel oil TPP;-2.991764;-60.017982;0.087128292;0.692185872;0.389657082
CADAM;Fuel oil TPP;0.254113;-51.063160;0.003940739;0.031306979;0.017623859
APARECIDA PARTE I;Fuel oil TPP;-3.035503;-60.000610;0.037959883;0.301570183;0.169765033
CAPUAVA;Fuel oil TPP;-23.719169;-46.521041;0.002841394;0.022573294;0.012707344
REMAN;Fuel oil TPP;-3.002589;-59.981384;0.001009152;0.008017152;0.004513152
ORSA;Fuel oil TPP;-24.118094;-48.898865;0.00070956;0.00563706;0.00317331
CITROSUCO;Fuel oil TPP;-22.533771;-47.385714;0.000362664;0.002881164;0.001621914
CNT;Fuel oil TPP;-14.458003;-48.438385;0.00567648;0.04509648;0.02538648
NORTE;Fuel oil TPP;-22.765274;-47.116347;0.000614637;0.004882947;0.002748792
TAMBAQUI;Fuel oil TPP;-3.006704;-59.931859;0.014671493;0.116556863;0.065614178
PONTA NEGRA;Fuel oil TPP;-3.008975;-59.941901;0.013462718;0.106953818;0.060208268
CRISTIANO ROCHA;Fuel oil TPP;-3.010818;-59.962157;0.013462718;0.106953818;0.060208268
CAMAÇARI MURICY I;Fuel oil TPP;-12.693489;-38.303935;0.023920056;0.190031556;0.106975806
CAMAÇARI PÓLO DE APOIO I;Fuel oil TPP;-12.691061;-38.311145;0.023652;0.187902;0.105777
TERMOPARAÍBA;Fuel oil TPP;-7.096830;-34.857626;0.026939943;0.214022883;0.120481413
GLOBAL II;Fuel oil TPP;-12.675504;-38.538919;0.023462784;0.186398784;0.104930784
TERMONORDESTE;Fuel oil TPP;-7.077273;-34.857021;0.026939943;0.214022883;0.120481413
GLOBAL I;Fuel oil TPP;-12.670814;-38.536515;0.023462784;0.186398784;0.104930784
MARACANAÚ I;Fuel oil TPP;-3.854531;-38.617319;0.02649024;0.21045024;0.11847024
VIANA;Fuel oil TPP;-20.365227;-40.433066;0.027530928;0.218717928;0.123124428
GERAMAR II (ANTIGA NOVA OLINDA);Fuel oil TPP;-3.554679;-44.582989;0.026154382;0.207782032;0.116968207
GERAMAR I (ANTIGA TOCANTINÓPOLIS);Fuel oil TPP;-3.562070;-44.581028;0.026154382;0.207782032;0.116968207
SUAPE II;Fuel oil TPP;-8.294746;-35.031216;0.060116919;0.477595524;0.268856222
MRN UG II;Fuel oil TPP;-1.747055;-55.876341;0.007221744;0.057372744;0.032297244
PERNAMBUCO III;Fuel oil TPP;-7.851113;-34.906701;0.031660567;0.251525617;0.141593092
SANTANA;Diesel TPP;-0.008493;-51.173438;0.24962496;0.67086708;0.46024602
PALMEIRAS DE GOIÁS;Diesel TPP;-16.807840;-49.937062;0.246064896;0.661299408;0.453682152
TERMOMANAUS;Diesel TPP;-7.846155;-34.902560;0.19993824;0.53733402;0.36863613
GOIÂNIA II;Diesel TPP;-16.830395;-49.282308;0.196224;0.527352;0.361788
PETROLINA;Diesel TPP;-9.391843;-40.487816;0.19089792;0.51303816;0.35196804
ELECTRON (TG);Diesel TPP;-3.938009;-60.815127;0.168192;0.452016;0.310104
FLORES;Diesel TPP;-3.108356;-60.062581;0.13952928;0.37498494;0.25725711
PAU FERRO I;Diesel TPP;-7.837312;-34.903933;0.131862528;0.354380544;0.243121536
SENADOR ARNON AFONSO FARIAS DE MELLO (FLORESTA);Diesel TPP;2.858820;-60.682830;0.120435283;0.323669824;0.222052553
POTIGUAR III;Diesel TPP;-5.853701;-35.347469;0.09306624;0.25011552;0.17159088
XAVANTES ARUANÃ;Diesel TPP;-16.700689;-49.253174;0.075092122;0.201810077;0.138451099
POTIGUAR;Diesel TPP;-5.857031;-35.362361;0.074452992;0.200092416;0.137272704
MAUÁ PARTE III BLOCO IRANDUBA;Diesel TPP;-3.123320;-60.249414;0.07008;0.18834;0.12921
RIO ACRE;Diesel TPP;-9.942879;-67.843285;0.063768735;0.171378476;0.117573606
DAIA;Diesel TPP;-16.353937;-48.945165;0.062287104;0.167396592;0.114841848
BELO JARDIM;Diesel TPP;-9.934425;-67.811871;0.061444742;0.165132745;0.113288744
RIO MADEIRA;Diesel TPP;-8.794378;-63.881171;0.060896717;0.163659926;0.112278322
MAUÁ PARTE II BLOCO DISTRITO;Diesel TPP;-3.055976;-60.075594;0.056064;0.150672;0.103368
SÃO JOSÉ;Diesel TPP;-3.118640;-60.044729;0.04877568;0.13108464;0.08993016
BAHIA I - CAMAÇARI;Diesel TPP;-12.724634;-38.298763;0.04457088;0.11978424;0.08217756
RIO BRANCO II;Diesel TPP;-9.956067;-67.833157;0.04457088;0.11978424;0.08217756
CRUZEIRO DO SUL;Diesel TPP;-7.626941;-72.663352;0.033933297;0.091195735;0.062564516
VILHENA;Diesel TPP;-12.728126;-60.123216;0.033288;0.0894615;0.06137475
MANACAPURU;Diesel TPP;-3.290058;-60.618917;0.033206707;0.089243026;0.061224866
PARINTINS;Diesel TPP;-2.635442;-56.750101;0.0322368;0.0866364;0.0594366
COARI;Diesel TPP;-4.103067;-63.132625;0.031199616;0.083848968;0.057524292
SERRA DO NAVIO;Diesel TPP;0.922967;-51.999279;0.03027456;0.08136288;0.05581872
TABATINGA;Diesel TPP;-9.228587;-61.888935;0.029570957;0.079471946;0.054521452
ITACOATIARA;Diesel TPP;-3.122047;-58.440624;0.029562547;0.079449346;0.054505946
NOVA BURITIS;Diesel TPP;-10.221932;-63.838957;0.02648183;0.071169919;0.048825875
RIO BRANCO I;Diesel TPP;-9.988190;-67.816849;0.026079571;0.070088848;0.048084209
TEFÉ;Diesel TPP;-3.360214;-64.719116;0.024170592;0.064958466;0.044564529
CIDADE NOVA;Diesel TPP;-3.079559;-60.081807;0.02186496;0.05876208;0.04031352
CAUCAIA;Diesel TPP;-3.729635;-38.647407;0.020687616;0.055597968;0.038142792
IGUATU;Diesel TPP;-6.365816;-39.322222;0.020687616;0.055597968;0.038142792
JUAZEIRO DO NORTE;Diesel TPP;-7.238327;-39.306693;0.020687616;0.055597968;0.038142792
ENGUIA PECÉM;Diesel TPP;-3.612023;-38.966827;0.020687616;0.055597968;0.038142792
MACHADINHO DO OESTE;Diesel TPP;-9.429710;-61.906695;0.018679123;0.050200144;0.034439633
ALTOS;Diesel TPP;-5.045332;-42.467325;0.018388992;0.049420416;0.033904704
CAMPO MAIOR;Diesel TPP;-4.825288;-42.186023;0.018388992;0.049420416;0.033904704
CRATO;Diesel TPP;-7.240891;-39.420606;0.018388992;0.049420416;0.033904704
MARAMBAIA;Diesel TPP;-5.158406;-42.757533;0.018388992;0.049420416;0.033904704
NAZÁRIA;Diesel TPP;-5.066078;-42.791179;0.018388992;0.049420416;0.033904704
PIMENTA BUENO;Diesel TPP;-11.697414;-61.177868;0.0182208;0.0489684;0.0335946
HUMAITÁ;Diesel TPP;-7.519660;-63.041588;0.018122688;0.048704724;0.033413706
BRUMADO;Diesel TPP;-27.101462;-48.865029;0.018073632;0.048572886;0.033323259
ITAÚ MOOCA;Diesel TPP;-23.557717;-46.614142;0.01790544;0.04812087;0.033013155
MAUÉS;Diesel TPP;-3.395058;-57.706983;0.016356672;0.043958556;0.030157614
ARACATI;Diesel TPP;-4.566349;-37.763770;0.016090368;0.043242864;0.029666616
BATURITÉ;Diesel TPP;-4.328580;-38.879105;0.016090368;0.043242864;0.029666616
CATERPILLAR;Diesel TPP;-22.743927;-47.667837;0.016090368;0.043242864;0.029666616
BOCA DO ACRE;Diesel TPP;-8.779490;-67.361449;0.01583808;0.04256484;0.02920146
CARACARAÍ;Diesel TPP;1.825310;-61.140633;0.01535593;0.041269061;0.028312495
COLORADO DO OESTE;Diesel TPP;-13.127585;-60.532022;0.015341914;0.041231393;0.028286653
BRASÍLIA;Diesel TPP;-15.846971;-48.134780;0.014016;0.037668;0.025842
ALCOA BENEFICIAMENTO;Diesel TPP;-2.154843;-56.082131;0.013774925;0.03702011;0.025397518
AEROPORTO INTERNACIONAL DE SÃO PAULO/GUARULHOS-CENTRAL ELÉTRICA DE EMERGÊNCIA CEE;Diesel TPP;-23.467761;-46.542861;0.01345536;0.03616128;0.02480832
VILA RICA;Diesel TPP;-10.020824;-51.115775;0.0129648;0.0348429;0.02390385
NOVO PROGRESSO;Diesel TPP;-7.087150;-55.410206;0.0127896;0.03437205;0.023580825
CENTRAL GERADORA DE EMERGÊNCIA - CSAC;Diesel TPP;-8.704117;-63.895762;0.0127896;0.03437205;0.023580825
BREVES;Diesel TPP;-1.672924;-50.499516;0.012195041;0.032774173;0.022484607
LARANJAL DO JARI;Diesel TPP;-0.822257;-52.500278;0.01215888;0.03267699;0.022417935
ORIXIMINÁ;Diesel TPP;-1.765886;-55.851664;0.011888932;0.031951504;0.021920218
SÃO FRANCISCO DO GUAPORÉ;Diesel TPP;-12.072632;-63.559287;0.011804275;0.03172399;0.021764132
APARECIDA PARTE II;Diesel TPP;-3.028549;-59.951998;0.01177344;0.03164112;0.02170728
OIAPOQUE;Diesel TPP;3.837141;-51.828868;0.0115632;0.0310761;0.02131965
SAPEZAL;Diesel TPP;-13.561296;-58.807770;0.011395008;0.030624084;0.021009546
VISTA ALEGRE DO ABUNÃ;Diesel TPP;-8.807949;-63.903659;0.011296896;0.030360408;0.020828652
MUNGUBA;Diesel TPP;-1.501644;-52.590907;0.0112128;0.0301344;0.0206736
ALTEROSA;Diesel TPP;-19.828745;-44.602319;0.0112128;0.0301344;0.0206736
HERMASA;Diesel TPP;-3.141802;-58.434466;0.010638144;0.028590012;0.019614078
SÃO JOSÉ DO RIO CLARO;Diesel TPP;-13.448112;-56.735056;0.010596096;0.028477008;0.019536552
CALÇADOS AZALÉIA;Diesel TPP;-15.347641;-40.019111;0.010512;0.028251;0.0193815
SANTANA DO ARAGUAIA;Diesel TPP;-9.339164;-50.330631;0.010294472;0.027666393;0.018980432
ITAÚSA;Diesel TPP;-23.525113;-46.727822;0.01023168;0.02749764;0.01886466
CUJUBIM;Diesel TPP;-9.366478;-62.594616;0.009365491;0.025169758;0.017267624
