Name;Sector;Lat;Long;NOx-low (Gg/year);NOx-high (Gg/year);NOx-mean (Gg/year)
MUNGUBA;Diesel TPP;-1.501644;-52.590907;0.206736;1.023168;0.614952
ALTEROSA;Diesel TPP;-19.828745;-44.602319;0.206736;1.023168;0.614952
HERMASA;Diesel TPP;-3.141802;-58.434466;0.19614078;0.97073064;0.58343571
SÃO JOSÉ DO RIO CLARO;Diesel TPP;-13.448112;-56.735056;0.19536552;0.96689376;0.58112964
CALÇADOS AZALÉIA;Diesel TPP;-15.347641;-40.019111;0.193815;0.95922;0.5765175
SANTANA DO ARAGUAIA;Diesel TPP;-9.339164;-50.330631;0.189804322;0.939370541;0.564587431
ITAÚSA;Diesel TPP;-23.525113;-46.727822;0.1886466;0.9336408;0.5611437
CUJUBIM;Diesel TPP;-9.366478;-62.594616;0.172676244;0.854601072;0.513638658
MONTE ALEGRE;Diesel TPP;-1.987823;-54.085127;0.172262772;0.852554736;0.512408754
ITAUTINGA;Diesel TPP;-3.117517;-60.040974;0.16952352;0.83899776;0.50426064
3M SUMARÉ;Diesel TPP;-22.809053;-47.273350;0.1653888;0.8185344;0.4919616
BORBA;Diesel TPP;-4.406794;-59.599754;0.16513038;0.81725544;0.49119291
EIRUNEPÉ;Diesel TPP;-6.850469;-70.242271;0.16357986;0.80958168;0.48658077
ALVORADA D´OESTE;Diesel TPP;-11.358026;-62.298663;0.163088862;0.807151656;0.485120259
LÁBREA;Diesel TPP;-7.266740;-64.782003;0.1628046;0.8057448;0.4842747
AUTAZES;Diesel TPP;-3.584836;-59.116852;0.156137364;0.772747632;0.464442498
CASTANHO;Diesel TPP;-3.814581;-60.351126;0.155052;0.767376;0.461214
SÃO GABRIEL DA CACHOEIRA;Diesel TPP;-0.114796;-67.087488;0.1511757;0.7481916;0.44968365
ALCOA PORTO;Diesel TPP;-27.812284;-50.304971;0.145852248;0.721845024;0.433848636
MONTE DOURADO;Diesel TPP;-1.527495;-52.585298;0.14148495;0.7002306;0.420857775
TIVIT BARRA (ANTIGA OPTIGLOBE RIO);Diesel TPP;-23.041175;-43.554073;0.141469445;0.700153862;0.420811654
TIVIT TRANSAMÉRICA (ANTIGA OPTIGLOBE SÃO PAULO);Diesel TPP;-23.651232;-46.721660;0.141469445;0.700153862;0.420811654
EDIFÍCIO ROCHAVERÁ;Diesel TPP;-23.568234;-46.669525;0.14135574;0.69959112;0.42047343
CARAUARI;Diesel TPP;-4.867313;-66.898690;0.140993952;0.697800576;0.419397264
CHUPINGUAIA;Diesel TPP;-12.548982;-60.911644;0.13980522;0.69191736;0.41586129
CODAJÁS;Diesel TPP;-3.840531;-62.059850;0.1343784;0.6650592;0.3997188
MANICORÉ;Diesel TPP;-5.813654;-61.282751;0.13205262;0.65354856;0.39280059
BENJAMIN CONSTANT;Diesel TPP;-4.382773;-70.018284;0.1317942;0.6522696;0.3920319
APUÍ;Diesel TPP;-7.205666;-59.881458;0.12921;0.63948;0.384345
COSTA MARQUES;Diesel TPP;-12.441442;-64.223649;0.128848212;0.637689456;0.383268834
JBS ANDRADINA;Diesel TPP;-20.904327;-51.390530;0.12817632;0.63436416;0.38127024
ALBRÁS;Diesel TPP;-1.517284;-48.615369;0.12817632;0.63436416;0.38127024
FRANGO SERTANEJO;Diesel TPP;-20.797257;-49.226139;0.127762848;0.632317824;0.380040336
TERMOMECÂNICA SÃO PAULO;Diesel TPP;-23.654819;-46.572277;0.127246008;0.629759904;0.378502956
CAIMA;Diesel TPP;-4.255558;-55.998945;0.12714264;0.62924832;0.37819548
NOVA OLINDA DO NORTE;Diesel TPP;-3.583702;-59.123495;0.12688422;0.62796936;0.37742679
FEIJÓ;Diesel TPP;-8.165956;-70.363976;0.126274349;0.624951014;0.375612682
AGUDOS AMBEV;Diesel TPP;-22.464784;-48.981483;0.1240416;0.6139008;0.3689712
MARFRIG MINEIROS;Diesel TPP;-16.641489;-49.251801;0.1240416;0.6139008;0.3689712
ÓBIDOS;Diesel TPP;-1.901346;-55.506479;0.1240416;0.6139008;0.3689712
RÁDIO E TELEVISÃO RECORD;Diesel TPP;-23.666155;-46.715713;0.12300792;0.60878496;0.36589644
TARAUACÁ;Diesel TPP;-8.160583;-70.768790;0.122697816;0.607250208;0.364974012
NOVO ARIPUANÃ;Diesel TPP;-5.125476;-60.384666;0.12068214;0.59727432;0.35897823
COMODORO;Diesel TPP;-13.664935;-59.777403;0.12013429;0.594562925;0.357348607
AMAPÁ GARDEN SHOPPING;Diesel TPP;0.168033;-51.073171;0.1188732;0.5883216;0.3535974
LATASA SANTA CRUZ;Diesel TPP;-23.000730;-43.446956;0.11577216;0.57297408;0.34437312
ITAGUASSU AGRO INDUSTRIAL;Diesel TPP;-10.855831;-37.123670;0.115007237;0.569188358;0.342097798
SHOPPING CENTER IGUATEMI PORTO ALEGRE;Diesel TPP;-30.189000;-51.118437;0.11473848;0.56785824;0.34129836
FBA;Diesel TPP;-23.376182;-47.894920;0.11473848;0.56785824;0.34129836
TUBARÃO;Diesel TPP;-3.863279;-32.427055;0.112981224;0.559161312;0.336071268
CERVEJARIA PETRÓPOLIS;Diesel TPP;-22.406336;-42.966538;0.112464384;0.556603392;0.334533888
ROVEMA-TRIUNFO;Diesel TPP;-8.809639;-63.696598;0.11215428;0.55506864;0.33361146
ANORI;Diesel TPP;-3.746233;-61.657769;0.11189586;0.55378968;0.33284277
SOURE;Diesel TPP;-0.393838;-48.610756;0.110355677;0.546167078;0.328261378
SISTEMA DE GERAÇÃO DO MUNICÍPIO DE FEIJÓ;Diesel TPP;-8.167023;-70.346755;0.110159278;0.545195069;0.327677173
CAMPO NOVO;Diesel TPP;-10.575604; -63.611822;0.108381348;0.536395824;0.322388586
PORTEL;Diesel TPP;-1.955723;-50.811794;0.108226296;0.535628448;0.321927372
ALENQUER;Diesel TPP;-1.943150;-54.743077;0.107218458;0.530640504;0.318929481
ALMEIRIM;Diesel TPP;-1.524171;-52.581201;0.106799818;0.528568589;0.317684203
NOVO AIRÃO;Diesel TPP;-2.639329;-60.947908;0.105487044;0.522071472;0.313779258
SALVATERRA;Diesel TPP;-0.766388;-48.678853;0.104892678;0.519129864;0.312011271
NOVO DATA CENTER - BM&FBOVESPA;Diesel TPP;-23.435113;-46.917703;0.104649763;0.517927642;0.311288702
SHOPPING PORTO VELHO;Diesel TPP;-8.731605;-63.904002;0.10375563;0.51350244;0.308629035
OESP;Diesel TPP;-23.550923;-46.633751;0.103368;0.511584;0.307476
CONDOMÍNIO E-TOWER SÃO PAULO;Diesel TPP;-23.596430;-46.690444;0.103368;0.511584;0.307476
CONDOMÍNIO SP MARKET CENTER;Diesel TPP;-23.568778;-46.701458;0.103368;0.511584;0.307476
CHRIS CINTOS;Diesel TPP;-23.610533;-46.664219;0.103368;0.511584;0.307476
AEROPORTO INTERNACIONAL DE VIRACOPOS - CAMPINAS;Diesel TPP;-22.911882;-47.027533;0.09987933;0.49431804;0.297098685
3M ITAPETININGA;Diesel TPP;-23.593264;-48.027241;0.09923328;0.49112064;0.29517696
TECUMSEH BAIRRO VILA IZABEL;Diesel TPP;-22.031882;-47.879572;0.09923328;0.49112064;0.29517696
TECUMSEH BAIRRO JARDIM JOCKEY CLUBE;Diesel TPP;-22.027109;-47.877855;0.09923328;0.49112064;0.29517696
JURUENA;Diesel TPP;-10.320624;-58.499873;0.098892682;0.489434971;0.294163827
TAPAUÁ;Diesel TPP;-5.631274;-63.184219;0.09768276;0.48344688;0.29056482
MERCK;Diesel TPP;-22.926712;-47.112203;0.0969075;0.47961;0.28825875
DORI ALIMENTOS;Diesel TPP;-22.249909;-49.933835;0.0969075;0.47961;0.28825875
BEBIDAS IPIRANGA;Diesel TPP;-21.247160;-47.856830;0.0969075;0.47961;0.28825875
URUCARÁ;Diesel TPP;-2.531539;-57.745604;0.0969075;0.47961;0.28825875
JACI-PARANÁ;Diesel TPP;-8.720915;-63.859885;0.0956154;0.4732152;0.2844153
ABATEDOURO SÃO SALVADOR;Diesel TPP;-16.020508;-49.789613;0.095305296;0.471680448;0.283492872
CONIEXPRESS;Diesel TPP;-16.409047;-49.216906;0.095305296;0.471680448;0.283492872
TERRA SANTA;Diesel TPP;-2.103531;-56.482575;0.09429229;0.466666925;0.280479607
QUERÊNCIA DO NORTE;Diesel TPP;-12.578725;-52.211317;0.093703092;0.463750896;0.278726994
BUETTNER;Diesel TPP;-27.100470;-48.905775;0.0930312;0.4604256;0.2767284
CENTRO ALTERNATIVO CAMPINAS;Diesel TPP;-22.928892;-47.142102;0.0930312;0.4604256;0.2767284
SHOPPING NOVA AMÉRICA;Diesel TPP;-22.936877;-43.195644;0.0930312;0.4604256;0.2767284
CIF MINERAÇÃO;Diesel TPP;-21.768340;-42.536335;0.0930312;0.4604256;0.2767284
NOVA BANDEIRANTES;Diesel TPP;-9.897107;-57.776753;0.092953674;0.460041912;0.276497793
CEDASA;Diesel TPP;-22.460028;-47.521093;0.092178414;0.456205032;0.274191723
FONTE BOA;Diesel TPP;-2.521763;-66.095794;0.0917391;0.4540308;0.27288495
UNIPAC;Diesel TPP;-22.067831;-50.177355;0.090447;0.447636;0.2690415
MANTECORP IQF;Diesel TPP;-22.906204;-43.705135;0.088095378;0.435997464;0.262046421
HYPERMARCAS;Diesel TPP;-22.853064;-43.291775;0.088095378;0.435997464;0.262046421
MUANÁ;Diesel TPP;-1.531357;-49.221777;0.088069536;0.435869568;0.261969552
VALE DO ANARI;Diesel TPP;-9.861545;-62.171376;0.087449328;0.432800064;0.260124696
SHOPPING PARQUE DAS BANDEIRAS;Diesel TPP;-22.960649;-47.080225;0.08669991;0.42909108;0.257895495
ENVIRA;Diesel TPP;-7.437394;-70.028593;0.085976334;0.425509992;0.255743163
EDITORA O DIA;Diesel TPP;-22.958375;-43.192211;0.0852786;0.4220568;0.2536677
BARREIRINHA;Diesel TPP;-2.773831;-57.036443;0.08372808;0.41438304;0.24905556
MARFRIG ALEGRETE;Diesel TPP;-29.795184;-55.782715;0.0826944;0.4092672;0.2459808
MARFRIG BAGÉ;Diesel TPP;-31.315991;-54.091793;0.0826944;0.4092672;0.2459808
SENADO FEDERAL;Diesel TPP;-15.720544;-48.153000;0.0826944;0.4092672;0.2459808
TAD;Diesel TPP;-13.832807;-56.090274;0.0826944;0.4092672;0.2459808
RIO PRETO DA EVA;Diesel TPP;-2.706233;-59.692852;0.0826944;0.4092672;0.2459808
ITAMINAS;Diesel TPP;-20.034147;-44.133854;0.0826944;0.4092672;0.2459808
JUTAÍ;Diesel TPP;-2.745104;-66.767077;0.082616874;0.408883512;0.245750193
ABUNÃ;Diesel TPP;-8.795005;-63.816069;0.08217756;0.40670928;0.24444342
APIACÁS;Diesel TPP;-9.569182;-57.393008;0.081350616;0.402616608;0.241983612
BERURI;Diesel TPP;-3.902587;-61.367842;0.080006832;0.395966016;0.237986424
MANAQUIRI;Diesel TPP;-3.437212;-60.453805;0.07959336;0.39391968;0.23675652
ITAPIRANGA;Diesel TPP;-2.743313;-58.028349;0.079412466;0.393024408;0.236218437
PASTIFÍCIO SANTA AMÁLIA;Diesel TPP;-21.678983;-45.920358;0.079231572;0.392129136;0.235680354
BASF GUARATINGUETÁ;Diesel TPP;-22.791766;-45.198331;0.0788181;0.3900828;0.23445045
NORTH SHOPPING JÓQUEI;Diesel TPP;-3.715721;-38.592939;0.077526;0.383688;0.230607
MENU;Diesel TPP;-21.264631;-50.637280;0.077526;0.383688;0.230607
TORRE E;Diesel TPP;-23.576554;-46.625080;0.077526;0.383688;0.230607
SÃO PAULO DE OLIVENÇA;Diesel TPP;-3.468233;-68.953504;0.07726758;0.38240904;0.22983831
SHOPPING CENTER IGUATEMI BELÉM;Diesel TPP;-1.333303;-48.463786;0.07649232;0.37857216;0.22753224
ETERNIT;Diesel TPP;-25.293366;-49.232211;0.07649232;0.37857216;0.22753224
PAUINI;Diesel TPP;-7.713920;-66.992006;0.075872112;0.375502656;0.225687384
PLASTSEVEN;Diesel TPP;-22.162829;-42.420787;0.075251904;0.372433152;0.223842528
SÃO SEBASTIÃO DA BOA VISTA;Diesel TPP;-1.719577;-49.530417;0.075251904;0.372433152;0.223842528
MINERAÇÃO ESPERANÇA;Diesel TPP;-20.154173;-44.200883;0.07442496;0.36834048;0.22138272
AFUÁ;Diesel TPP;-0.164198;-50.394948;0.074238898;0.367419629;0.220829263
SOCIEDADE DE EDUCAÇÃO TIRADENTES;Diesel TPP;-10.887326;-37.075915;0.0723576;0.3581088;0.2152332
GOIÂNIA SHOPPING;Diesel TPP;-16.640173;-49.309479;0.0723576;0.3581088;0.2152332
NHAMUNDÁ;Diesel TPP;-2.194577;-56.710883;0.0723576;0.3581088;0.2152332
LUBRASIL;Diesel TPP;-22.658411;-47.681570;0.0723576;0.3581088;0.2152332
RENOSA;Diesel TPP;-15.605338;-56.156238;0.07132392;0.35299296;0.21215844
EXTRA CARAGUATATUBA;Diesel TPP;-23.622874;-45.437570;0.07029024;0.34787712;0.20908368
GRAND HYATT SÃO PAULO;Diesel TPP;-23.616192;-46.697323;0.07029024;0.34787712;0.20908368
BERGAMINI;Diesel TPP;-23.511560;-46.599268;0.07029024;0.34787712;0.20908368
AEROPORTO INTERNACIONAL SALGADO FILHO;Diesel TPP;-30.207990;-51.104704;0.069876768;0.345830784;0.207853776
UARINI;Diesel TPP;-2.979154;-65.159533;0.069876768;0.345830784;0.207853776
CANATIBA TUPIS;Diesel TPP;-22.727795;-47.418894;0.0697734;0.3453192;0.2075463
NOVA MARINGÁ;Diesel TPP;-13.034835;-57.050010;0.069334086;0.343144968;0.206239527
IPIXUNA;Diesel TPP;-7.047382;-71.686624;0.068946456;0.341226528;0.205086492
PONTA DE PEDRAS;Diesel TPP;-1.401442;-48.868259;0.068719046;0.340101043;0.204410045
TISHMAN SPYER;Diesel TPP;-23.489810;-46.841152;0.0684813;0.3389244;0.20370285
SILVES;Diesel TPP;-2.874255;-58.435197;0.067757724;0.335343312;0.201550518
PRAINHA;Diesel TPP;-1.802940;-53.480621;0.06741661;0.333655085;0.200535847
CURRALINHO;Diesel TPP;-1.808028;-49.790465;0.067230547;0.332734234;0.19998239
RORAINÓPOLIS;Diesel TPP;0.929133;-60.433308;0.0671892;0.3325296;0.1998594
GURUPÁ;Diesel TPP;-1.409937;-51.642252;0.066796402;0.330585581;0.198690991
PORTO DE MOZ;Diesel TPP;-1.754706;-52.233917;0.066310572;0.328181136;0.197245854
FARO;Diesel TPP;-2.172097;-56.740936;0.066300235;0.328129978;0.197215106
CONDOMÍNIO DO CASTANHEIRA SHOPPING CENTER;Diesel TPP;-1.326131;-48.371493;0.06615552;0.32741376;0.19678464
GRAFITE PEDRA AZUL;Diesel TPP;-16.005924;-41.265089;0.065845416;0.325879008;0.195862212
ESDEVA;Diesel TPP;-21.664142;-43.409815;0.06576789;0.32549532;0.195631605
RÁDIO E TELEVISÃO BANDEIRANTE;Diesel TPP;-23.596038;-46.708743;0.06576789;0.32549532;0.195631605
NOVA CALIFÓRNIA;Diesel TPP;-8.771306;-63.803065;0.06538026;0.32357688;0.19447857
NOVA MONTE VERDE;Diesel TPP;-9.903297;-57.739602;0.064656684;0.319995792;0.192326238
CAREIRO DA VÁRZEA;Diesel TPP;-3.193157;-59.820110;0.064605;0.31974;0.1921725
SHOPPING GUARARAPES;Diesel TPP;-8.156778;-34.963101;0.064605;0.31974;0.1921725
CINDACTA IV;Diesel TPP;-3.036777;-60.035768;0.064605;0.31974;0.1921725
PROCEDA;Diesel TPP;-23.622364;-46.669128;0.064449948;0.318972624;0.191711286
BARCELOS;Diesel TPP;-0.977890;-62.924233;0.06357132;0.31462416;0.18909774
CERÂMICA URUSSANGA;Diesel TPP;-28.511715;-49.321554;0.063261216;0.313089408;0.188175312
AEROPORTO INTERNACIONAL DE BRASÍLIA;Diesel TPP;-15.780022;-48.087082;0.06253764;0.30950832;0.18602298
PACARAIMA;Diesel TPP;4.477857;-61.135122;0.062227536;0.307973568;0.185100552
PORTO ALEGRE DO NORTE;Diesel TPP;-10.880433;-51.631500;0.062186189;0.307768934;0.184977562
SERGIFIL INDÚSTRIA TÊXTIL;Diesel TPP;-10.891877;-37.069907;0.0620208;0.3069504;0.1844856
ARAGUAIA SHOPPING;Diesel TPP;-16.609908;-49.287506;0.0620208;0.3069504;0.1844856
APARECIDA PARTE III;Diesel TPP;-2.997007;-60.059114;0.0620208;0.3069504;0.1844856
URUCURITUBA (TABOCAL);Diesel TPP;-2.674538;-57.663477;0.06124554;0.30311352;0.18217953
AEROPORTO INTERNACIONAL DO RECIFE;Diesel TPP;-8.029112;-34.927682;0.061193856;0.302857728;0.182025792
RIBEIRÃO CASCALHEIRA;Diesel TPP;-12.943109;-51.835839;0.060573648;0.299788224;0.180180936
NOVO REMANSO;Diesel TPP;-3.127241;-58.421454;0.0594366;0.2941608;0.1767987
TAPURAH;Diesel TPP;-12.543966;-56.469762;0.058961107;0.291807514;0.17538431
AEROPORTO INTERNACIONAL DE CONGONHAS - SÃO PAULO;Diesel TPP;-23.627541;-46.656546;0.058738866;0.290707608;0.174723237
SHOPPING PARK DOS LAGOS;Diesel TPP;-22.891574;-42.027713;0.05788608;0.28648704;0.17218656
DOCE MINEIRO;Diesel TPP;-18.717425;-49.208937;0.05788608;0.28648704;0.17218656
HOSPITAL SÃO LUIZ;Diesel TPP;-23.640408;-46.539924;0.05788608;0.28648704;0.17218656
ITAMARATI;Diesel TPP;-6.431983;-68.243140;0.05711082;0.28265016;0.16988049
FORTLEV SUL;Diesel TPP;-26.371032;-48.719494;0.0568524;0.2813712;0.1691118
AEROPORTO INTERNACIONAL TANCREDO NEVES;Diesel TPP;-19.651130;-43.961741;0.0568524;0.2813712;0.1691118
GEDORE;Diesel TPP;-29.744071;-51.154120;0.0568524;0.2813712;0.1691118
AJ RORATO;Diesel TPP;-23.926752;-52.502307;0.05659398;0.28009224;0.16834311
SÃO SEBASTIÃO DO UATUMÃ;Diesel TPP;-1.974621;-58.915137;0.056438928;0.279324864;0.167881896
SANTO ANTÔNIO DO IÇÁ;Diesel TPP;-3.108103;-67.954546;0.056387244;0.279069072;0.167728158
COMBUSTOL;Diesel TPP;-23.489971;-46.754845;0.05620635;0.2781738;0.167190075
OEIRAS DO PARÁ;Diesel TPP;-2.007466;-49.861040;0.056025456;0.277278528;0.166651992
SONDA - SÃO BERNARDO;Diesel TPP;-23.674315;-46.560604;0.05581872;0.27625536;0.16603704
CANUTAMA;Diesel TPP;-7.501469;-63.822270;0.05375136;0.26602368;0.15988752
TOTVS;Diesel TPP;-23.572935;-46.585535;0.05375136;0.26602368;0.15988752
TONANTINS;Diesel TPP;-2.795679;-67.652313;0.05349294;0.26474472;0.15911883
BOA VISTA DO RAMOS;Diesel TPP;-2.973811;-57.579969;0.053286204;0.263721552;0.158503878
ADRIA;Diesel TPP;-21.269711;-48.310999;0.05271768;0.26090784;0.15681276
SOCIEDADE HOSPITALAR SAMARITANO;Diesel TPP;-23.539039;-46.661402;0.052676333;0.260703206;0.15668977
SHOPPING PARK EUROPEU;Diesel TPP;-26.975036;-49.091438;0.052510944;0.259884672;0.156197808
TRANSTECHNOLOGY;Diesel TPP;-23.679090;-46.624999;0.052510944;0.259884672;0.156197808
SHOPPING PARAUAPEBAS;Diesel TPP;-6.071226;-49.898588;0.052510944;0.259884672;0.156197808
DHB COMPONENTES AUTOMOTIVOS (UNIDADE 2);Diesel TPP;-30.153382;-51.163755;0.052510944;0.259884672;0.156197808
INDUSTRIAL CERÂMICOS;Diesel TPP;-22.357001;-47.506296;0.052510944;0.259884672;0.156197808
MVC COMPONENTES PLÁSTICOS;Diesel TPP;-25.515157;-49.145193;0.052510944;0.259884672;0.156197808
ALTERO DESIGN;Diesel TPP;-29.630709;-50.991177;0.052510944;0.259884672;0.156197808
CASTELO BRANCO OFFICE PARK;Diesel TPP;-23.495477;-46.943462;0.05233005;0.2589894;0.155659725
AEROPORTO INTERNACIONAL DE SALVADOR;Diesel TPP;-12.912192;-38.331891;0.052278366;0.258733608;0.155505987
BLUE TREE PARK ANGRA DOS REIS;Diesel TPP;-22.998215;-44.309441;0.051684;0.255792;0.153738
CABO DE SANTO AGOSTINHO;Diesel TPP;-8.286659;-35.022783;0.051684;0.255792;0.153738
SÍNCROTRON;Diesel TPP;-22.936838;-47.058042;0.051684;0.255792;0.153738
CIA DE ALIMENTOS IBITURUNA;Diesel TPP;-18.836201;-41.909986;0.051684;0.255792;0.153738
BYK;Diesel TPP;-20.892988;-49.594357;0.051684;0.255792;0.153738
INDÚSTRIA DE FELTROS SANTA FÉ;Diesel TPP;-23.532591;-46.198742;0.051684;0.255792;0.153738
SANTA FÉ;Diesel TPP;-23.542192;-46.172649;0.051684;0.255792;0.153738
HUDTELFA I;Diesel TPP;-22.788809;-47.298138;0.051684;0.255792;0.153738
TECELAGEM DE FITAS SANTA JÚLIA;Diesel TPP;-22.774249;-47.258313;0.051684;0.255792;0.153738
CONDOMÍNIO DO EDIFÍCIO BARÃO DE MAUÁ II;Diesel TPP;-22.987456;-43.360439;0.051684;0.255792;0.153738
CONDOMÍNIO EDIFÍCIOS NEW YORK E LOS ANGELES;Diesel TPP;-23.533753;-46.563626;0.051684;0.255792;0.153738
VIDEPLAST;Diesel TPP;-27.009918;-51.144471;0.051684;0.255792;0.153738
ASSIS BRASIL;Diesel TPP;-10.938410;-69.572972;0.051663326;0.255689683;0.153676505
JURUÁ;Diesel TPP;-3.477284;-66.061638;0.051632316;0.255536208;0.153584262
GAÚCHA DO NORTE;Diesel TPP;-13.196199;-53.255058;0.05090874;0.25195512;0.15143193
MARAÃ;Diesel TPP;-1.853893;-65.579779;0.050857056;0.251699328;0.151278192
ASSOCIAÇÃO PRÓ-ENSINO NOVO HANBURGO;Diesel TPP;-29.669996;-51.119998;0.050236848;0.248629824;0.149433336
LIMOEIRO;Diesel TPP;-1.888202;-66.995374;0.04987506;0.24683928;0.14835717
FIBRASA NORDESTE;Diesel TPP;-7.911566;-34.890608;0.04961664;0.24556032;0.14758848
GRANJA BRASÍLIA;Diesel TPP;-19.959967;-44.198186;0.04961664;0.24556032;0.14758848
SANSUY;Diesel TPP;-12.715164;-38.325344;0.04961664;0.24556032;0.14758848
CRISTALINA ALIMENTOS;Diesel TPP;-16.777212;-47.606300;0.04961664;0.24556032;0.14758848
HOSPITAL BARRA D´OR;Diesel TPP;-22.985559;-43.274608;0.04961664;0.24556032;0.14758848
CONDOMÍNIO SHOPPING CENTER LAPA;Diesel TPP;-12.986505;-38.465255;0.04961664;0.24556032;0.14758848
BERGAMAIS;Diesel TPP;-23.533595;-46.599268;0.04961664;0.24556032;0.14758848
MORUMBI CORPORATE ADMINISTRAÇÃO;Diesel TPP;-23.592443;-46.615747;0.0490998;0.2430024;0.1460511
SANTA IZABEL DO RIO NEGRO;Diesel TPP;-0.272464;-65.475361;0.048169488;0.238398144;0.143283816
MERCOCÍTRICO;Diesel TPP;-21.477928;-47.356286;0.0478077;0.2366076;0.14220765
SANSUY;Diesel TPP;-23.646709;-46.848321;0.04716165;0.2334102;0.140285925
NUTRIBEM;Diesel TPP;-21.019246;-49.498074;0.04703244;0.23277072;0.13990158
MARFRIG;Diesel TPP;-30.348569;-54.309344;0.04703244;0.23277072;0.13990158
TORRE D;Diesel TPP;-23.530290;-46.704388;0.04703244;0.23277072;0.13990158
ROYAL PALM PLAZA;Diesel TPP;-22.886625;-47.093529;0.0465156;0.2302128;0.1383642
CONDOMÍNIO CIVIL PANTANAL SHOPPING;Diesel TPP;-15.581522;-56.081432;0.0465156;0.2302128;0.1383642
PSJ;Diesel TPP;-23.270239;-45.956530;0.0465156;0.2302128;0.1383642
SONDA - SANTO AMARO;Diesel TPP;-23.654843;-46.700499;0.0465156;0.2302128;0.1383642
BANCO SANTANDER BRASIL;Diesel TPP;-23.534067;-46.654263;0.0465156;0.2302128;0.1383642
SHOPPING PRAIA DA COSTA;Diesel TPP;-20.343580;-40.289363;0.0465156;0.2302128;0.1383642
CAAPIRANGA;Diesel TPP;-3.327627;-61.212246;0.046153812;0.228422256;0.137288034
PLASDIL - PLÁSTICOS DIVINÓPOLIS;Diesel TPP;-20.614738;-42.145016;0.045792024;0.226631712;0.136211868
SHOPPING BOA VISTA;Diesel TPP;-8.059027;-34.892663;0.0452235;0.223818;0.13452075
ALVARÃES;Diesel TPP;-3.211967;-64.805540;0.044654976;0.221004288;0.132829632
CACHOEIRA DO ARARI;Diesel TPP;-0.990830;-48.895388;0.044654976;0.221004288;0.132829632
MANOEL URBANO;Diesel TPP;-8.831575;-69.264516;0.043662643;0.216093082;0.129877862
REFRIGERANTES DO TRIÂNGULO;Diesel TPP;-18.882770;-48.196365;0.043492086;0.215248968;0.129370527
INDÚSTRIA DE CAL CRUZEIRO;Diesel TPP;-20.451532;-45.554619;0.04341456;0.21486528;0.12913992
SUPERMERCADO MUNDIAL;Diesel TPP;-22.879636;-43.474422;0.04341456;0.21486528;0.12913992
JURITI;Diesel TPP;-2.172659;-56.091834;0.043290518;0.214251379;0.128770949
HOSPITAL DE BASE;Diesel TPP;-20.852912;-49.355233;0.043052772;0.213074736;0.128063754
CURUÁ;Diesel TPP;-1.888886;-55.124777;0.042732331;0.211488826;0.127110578
YOKI ALIMENTOS;Diesel TPP;-22.236527;-45.929189;0.0426393;0.2110284;0.12683385
ASPEBRAS BAHIA;Diesel TPP;-12.801785;-38.390779;0.04238088;0.20974944;0.12606516
ROVEMA BANDEIRANTES;Diesel TPP;-8.748232;-63.818171;0.042174144;0.208726272;0.125450208
COMPONENT;Diesel TPP;-23.683018;-46.621224;0.04186404;0.20719152;0.12452778
REICHHOLD DO BRASIL;Diesel TPP;-23.538100;-46.177456;0.04186404;0.20719152;0.12452778
FUNFARME;Diesel TPP;-20.757915;-49.412911;0.041579778;0.205784664;0.123682221
KAISER - ARARAQUARA;Diesel TPP;-21.778026;-48.171860;0.0413472;0.2046336;0.1229904
MARFRIG CAPÃO;Diesel TPP;-31.835819;-52.571276;0.0413472;0.2046336;0.1229904
MARFRIG PARANAÍBA;Diesel TPP;-19.664312;-51.187585;0.0413472;0.2046336;0.1229904
CEASA-PE;Diesel TPP;-8.054948;-34.975747;0.0413472;0.2046336;0.1229904
COPA DOR;Diesel TPP;-22.942568;-43.376232;0.0413472;0.2046336;0.1229904
MARFRIG RIO VERDE;Diesel TPP;-17.776789;-50.911854;0.0413472;0.2046336;0.1229904
LATICÍNIO SCALA;Diesel TPP;-19.866439;-47.457835;0.0413472;0.2046336;0.1229904
JARAGUÁ;Diesel TPP;-18.889267;-48.184005;0.0413472;0.2046336;0.1229904
RONDOLÂNDIA;Diesel TPP;-10.846427;-61.458766;0.041295516;0.204377808;0.122836662
MARECHAL THAUMATURGO;Diesel TPP;-8.938069;-72.784890;0.040814855;0.201998942;0.121406899
ANAMÃ;Diesel TPP;-3.571428;-61.401310;0.040468572;0.200285136;0.120376854
FRIGOBET;Diesel TPP;-19.953674;-44.213121;0.04031352;0.19951776;0.11991564
SINTERAMA;Diesel TPP;-21.430631;-45.971563;0.039383208;0.194913504;0.117148356
ASSEMBLEIA PARAENSE;Diesel TPP;-1.413617;-48.392375;0.039383208;0.194913504;0.117148356
ZANOTTI PACATUBA;Diesel TPP;-3.891267;-38.609957;0.039383208;0.194913504;0.117148356
ATALAIA DO NORTE;Diesel TPP;-4.367257;-70.189269;0.03927984;0.19440192;0.11684088
DISTRIBUIDORA AMARAL;Diesel TPP;-20.137482;-44.865072;0.038763;0.191844;0.1153035
CORFIO;Diesel TPP;-26.788281;-51.000738;0.03824616;0.18928608;0.11376612
BIMBO DO BRASIL;Diesel TPP;-23.561606;-46.592401;0.03824616;0.18928608;0.11376612
