Name;Sector;Lat;Long;NOx-low (Gg/year);NOx-high (Gg/year);NOx-mean (Gg/year);SOx-low(Gg/year);SOx-high(Gg/year);SOx-mean(Gg/year);CO-low(Gg/year);CO-high(Gg/year);CO-mean(Gg/year);PM-low(Gg/year);PM-high(Gg/year);PM-mean(Gg/year);TOC-low(Gg/year);TOC-high(Gg/year);TOC-mean(Gg/year);CO2-low(Gg/year);CO2-high(Gg/year);CO2-mean(Gg/year)
DESTIL;Bagasse TPP;-21.256114;-49.139955;0.00548352;0.00705024;0.00626688;NA;NA;NA;NA;NA;NA;0.00626688;0.09165312;0.04896;4.50432E-06;5.8752E-06;5.18976E-06;7.030656;9.165312;8.097984
FANY;Bagasse TPP;-22.198420;-51.291532;0.00193536;0.00248832;0.00221184;NA;NA;NA;NA;NA;NA;0.00221184;0.03234816;0.01728;1.58976E-06;2.0736E-06;1.83168E-06;2.481408;3.234816;2.858112
PIONEIROS;Bagasse TPP;-20.684541;-50.917174;0.0677376;0.0870912;0.0774144;NA;NA;NA;NA;NA;NA;0.0774144;1.1321856;0.6048;5.56416E-05;0.000072576;6.41088E-05;86.84928;113.21856;100.03392
SOBAR;Bagasse TPP;-22.686864;-49.419153;0.006231859;0.00801239;0.007122125;NA;NA;NA;NA;NA;NA;0.007122125;0.104161075;0.0556416;5.11903E-06;6.67699E-06;5.89801E-06;7.99013376;10.41610752;9.20312064
ALCOMIRA;Bagasse TPP;-21.121005;-51.090413;0.00387072;0.00497664;0.00442368;NA;NA;NA;NA;NA;NA;0.00442368;0.06469632;0.03456;3.17952E-06;4.1472E-06;3.66336E-06;4.962816;6.469632;5.716224
LONDRA;Bagasse TPP;-23.410036;-49.105375;0.006257664;0.008045568;0.007151616;NA;NA;NA;NA;NA;NA;0.007151616;0.104592384;0.055872;5.14022E-06;6.70464E-06;5.92243E-06;8.0232192;10.4592384;9.2412288
DECASA;Bagasse TPP;-22.816385;-50.061069;0.0532224;0.0684288;0.0608256;NA;NA;NA;NA;NA;NA;0.0608256;0.8895744;0.4752;4.37184E-05;0.000057024;5.03712E-05;68.23872;88.95744;78.59808
GUAXUMA;Bagasse TPP;-10.119481;-36.165209;0.023082394;0.029677363;0.026379878;NA;NA;NA;NA;NA;NA;0.026379878;0.385805722;0.2060928;1.89605E-05;2.47311E-05;2.18458E-05;29.59492608;38.58057216;34.08774912
FERRARI;Bagasse TPP;-21.983808;-47.430962;0.1120896;0.1441152;0.1281024;NA;NA;NA;NA;NA;NA;0.1281024;1.8734976;1.0008;9.20736E-05;0.000120096;0.000106085;143.71488;187.34976;165.53232
GENERALCO;Bagasse TPP;-20.640629;-50.363694;0.00612864;0.00787968;0.00700416;NA;NA;NA;NA;NA;NA;0.00700416;0.10243584;0.05472;5.03424E-06;6.5664E-06;5.80032E-06;7.857792;10.243584;9.050688
USINA SÃO LUIZ;Bagasse TPP;-22.971046;-49.909639;0.0258048;0.0331776;0.0294912;NA;NA;NA;NA;NA;NA;0.0294912;0.4313088;0.2304;2.11968E-05;0.000027648;2.44224E-05;33.08544;43.13088;38.10816
PANORÂMICA;Bagasse TPP;-23.420472;-49.097307;0.00596736;0.00767232;0.00681984;NA;NA;NA;NA;NA;NA;0.00681984;0.09974016;0.05328;4.90176E-06;6.3936E-06;5.64768E-06;7.651008;9.974016;8.812512
CASA DE FORÇA;Bagasse TPP;-20.272784;-50.268888;0.006322176;0.008128512;0.007225344;NA;NA;NA;NA;NA;NA;0.007225344;0.105670656;0.056448;5.19322E-06;6.77376E-06;5.98349E-06;8.1059328;10.5670656;9.3364992
NOVA TAMOIO;Bagasse TPP;-21.749967;-48.180615;0.00580608;0.00746496;0.00663552;NA;NA;NA;NA;NA;NA;0.00663552;0.09704448;0.05184;4.76928E-06;6.2208E-06;5.49504E-06;7.444224;9.704448;8.574336
DOIS CÓRREGOS;Bagasse TPP;-22.359716;-48.392853;0.00580608;0.00746496;0.00663552;NA;NA;NA;NA;NA;NA;0.00663552;0.09704448;0.05184;4.76928E-06;6.2208E-06;5.49504E-06;7.444224;9.704448;8.574336
DESTILARIA MELHORAMENTOS;Bagasse TPP;-23.633356;-52.462851;0.01032192;0.01327104;0.01179648;NA;NA;NA;NA;NA;NA;0.01179648;0.17252352;0.09216;8.47872E-06;1.10592E-05;9.76896E-06;13.234176;17.252352;15.243264
