Name;Sector;Lat;Long;NOx-low (Gg/year);NOx-high (Gg/year);NOx-mean (Gg/year);SOx-low(Gg/year);SOx-high(Gg/year);SOx-mean(Gg/year);CO-low(Gg/year);CO-high(Gg/year);CO-mean(Gg/year);PM-low(Gg/year);PM-high(Gg/year);PM-mean(Gg/year);TOC-low(Gg/year);TOC-high(Gg/year);TOC-mean(Gg/year);CO2-low(Gg/year);CO2-high(Gg/year);CO2-mean(Gg/year)
CERÂMICA MECASA;Diesel TPP;-18.718144;-47.510887;0.00542682;0.02685816;0.01614249;0.002888172;0.009050832;0.005969502;0.002428272;0.00616266;0.004295466;0.000294336;0.000791028;0.000542682;7.59755E-13;0.000791028;0.000395514;0.4704777;1.298003364;0.884240532
IMPORTADORA E EXPORTADORA DE CEREAIS;Diesel TPP;-29.143292;-51.505866;0.005375136;0.026602368;0.015988752;0.002860666;0.008964634;0.00591265;0.002405146;0.006103968;0.004254557;0.000291533;0.000783494;0.000537514;7.52519E-13;0.000783494;0.000391747;0.46599696;1.285641427;0.875819194
PANOLLI;Diesel TPP;-19.745866;-45.271283;0.005375136;0.026602368;0.015988752;0.002860666;0.008964634;0.00591265;0.002405146;0.006103968;0.004254557;0.000291533;0.000783494;0.000537514;7.52519E-13;0.000783494;0.000391747;0.46599696;1.285641427;0.875819194
EXCELER PLAZA HOTEL;Diesel TPP;-20.404564;-54.599947;0.005375136;0.026602368;0.015988752;0.002860666;0.008964634;0.00591265;0.002405146;0.006103968;0.004254557;0.000291533;0.000783494;0.000537514;7.52519E-13;0.000783494;0.000391747;0.46599696;1.285641427;0.875819194
STYROPLAST ESPUMAS INDUSTRIAIS;Diesel TPP;-23.614538;-46.914576;0.005375136;0.026602368;0.015988752;0.002860666;0.008964634;0.00591265;0.002405146;0.006103968;0.004254557;0.000291533;0.000783494;0.000537514;7.52519E-13;0.000783494;0.000391747;0.46599696;1.285641427;0.875819194
HOSPITAL SÃO JOSÉ;Diesel TPP;-20.033277;-48.912924;0.005375136;0.026602368;0.015988752;0.002860666;0.008964634;0.00591265;0.002405146;0.006103968;0.004254557;0.000291533;0.000783494;0.000537514;7.52519E-13;0.000783494;0.000391747;0.46599696;1.285641427;0.875819194
BIG MAIS SUPERMERCADOS;Diesel TPP;-18.851797;-41.938482;0.005375136;0.026602368;0.015988752;0.002860666;0.008964634;0.00591265;0.002405146;0.006103968;0.004254557;0.000291533;0.000783494;0.000537514;7.52519E-13;0.000783494;0.000391747;0.46599696;1.285641427;0.875819194
HOSPITAL MUNICÍPAL IPATINGA;Diesel TPP;-19.465412;-42.531541;0.005375136;0.026602368;0.015988752;0.002860666;0.008964634;0.00591265;0.002405146;0.006103968;0.004254557;0.000291533;0.000783494;0.000537514;7.52519E-13;0.000783494;0.000391747;0.46599696;1.285641427;0.875819194
AUTO POSTO CARLITOS;Diesel TPP;-19.729889;-50.179943;0.005375136;0.026602368;0.015988752;0.002860666;0.008964634;0.00591265;0.002405146;0.006103968;0.004254557;0.000291533;0.000783494;0.000537514;7.52519E-13;0.000783494;0.000391747;0.46599696;1.285641427;0.875819194
KAWAKAMI;Diesel TPP;-22.207986;-49.934301;0.005375136;0.026602368;0.015988752;0.002860666;0.008964634;0.00591265;0.002405146;0.006103968;0.004254557;0.000291533;0.000783494;0.000537514;7.52519E-13;0.000783494;0.000391747;0.46599696;1.285641427;0.875819194
BIG MART;Diesel TPP;-22.207033;-49.941511;0.005375136;0.026602368;0.015988752;0.002860666;0.008964634;0.00591265;0.002405146;0.006103968;0.004254557;0.000291533;0.000783494;0.000537514;7.52519E-13;0.000783494;0.000391747;0.46599696;1.285641427;0.875819194
WMS PELOTAS;Diesel TPP;-31.558286;-52.279347;0.005375136;0.026602368;0.015988752;0.002860666;0.008964634;0.00591265;0.002405146;0.006103968;0.004254557;0.000291533;0.000783494;0.000537514;7.52519E-13;0.000783494;0.000391747;0.46599696;1.285641427;0.875819194
CONDOMÍNIO GUAICURUS;Diesel TPP;-23.495503;-46.650766;0.005375136;0.026602368;0.015988752;0.002860666;0.008964634;0.00591265;0.002405146;0.006103968;0.004254557;0.000291533;0.000783494;0.000537514;7.52519E-13;0.000783494;0.000391747;0.46599696;1.285641427;0.875819194
KAWAKAMI TUPÃ;Diesel TPP;-21.934474;-50.505374;0.005375136;0.026602368;0.015988752;0.002860666;0.008964634;0.00591265;0.002405146;0.006103968;0.004254557;0.000291533;0.000783494;0.000537514;7.52519E-13;0.000783494;0.000391747;0.46599696;1.285641427;0.875819194
BERGÃO;Diesel TPP;-21.128606;-44.236969;0.00529761;0.02621868;0.015758145;0.002819406;0.008835336;0.005827371;0.002370456;0.00601593;0.004193193;0.000287328;0.000772194;0.000529761;7.41665E-13;0.000772194;0.000386097;0.45927585;1.267098522;0.863187186
AEROPORTO DE BELO HORIZONTE - PAMPULHA I;Diesel TPP;-19.885912;-44.006660;0.005271768;0.026090784;0.015681276;0.002805653;0.008792237;0.005798945;0.002358893;0.005986584;0.004172738;0.000285926;0.000768427;0.000527177;7.38048E-13;0.000768427;0.000384214;0.45703548;1.260917554;0.858976517
MAC LOREN MÁQUINAS PARA AGRICULTURA;Diesel TPP;-22.220224;-49.639356;0.005271768;0.026090784;0.015681276;0.002805653;0.008792237;0.005798945;0.002358893;0.005986584;0.004172738;0.000285926;0.000768427;0.000527177;7.38048E-13;0.000768427;0.000384214;0.45703548;1.260917554;0.858976517
PARÁ DE MINAS;Diesel TPP;-19.850383;-44.603349;0.0051684;0.0255792;0.0153738;0.00275064;0.00861984;0.00568524;0.00231264;0.0058692;0.00409092;0.00028032;0.00075336;0.00051684;7.23576E-13;0.00075336;0.00037668;0.448074;1.23619368;0.84213384
ZÉ AÇU;Diesel TPP;-2.625107;-56.727227;0.0051684;0.0255792;0.0153738;0.00275064;0.00861984;0.00568524;0.00231264;0.0058692;0.00409092;0.00028032;0.00075336;0.00051684;7.23576E-13;0.00075336;0.00037668;0.448074;1.23619368;0.84213384
BRAINFARMA IQF;Diesel TPP;-22.882167;-43.676296;0.0051684;0.0255792;0.0153738;0.00275064;0.00861984;0.00568524;0.00231264;0.0058692;0.00409092;0.00028032;0.00075336;0.00051684;7.23576E-13;0.00075336;0.00037668;0.448074;1.23619368;0.84213384
SUPERMERCADO LOPES & ARAUJO;Diesel TPP;-19.743865;-47.950885;0.0051684;0.0255792;0.0153738;0.00275064;0.00861984;0.00568524;0.00231264;0.0058692;0.00409092;0.00028032;0.00075336;0.00051684;7.23576E-13;0.00075336;0.00037668;0.448074;1.23619368;0.84213384
SÃO CAMILO;Diesel TPP;-1.347068;-48.353640;0.004961664;0.024556032;0.014758848;0.002640614;0.008275046;0.00545783;0.002220134;0.005634432;0.003927283;0.000269107;0.000723226;0.000496166;6.94633E-13;0.000723226;0.000361613;0.43015104;1.186745933;0.808448486
TECEBEM BENEFICIAMENTO TEXTIL;Diesel TPP;-27.109985;-48.916866;0.004961664;0.024556032;0.014758848;0.002640614;0.008275046;0.00545783;0.002220134;0.005634432;0.003927283;0.000269107;0.000723226;0.000496166;6.94633E-13;0.000723226;0.000361613;0.43015104;1.186745933;0.808448486
BADUY E CIA LTDA;Diesel TPP;-18.959273;-49.455573;0.004961664;0.024556032;0.014758848;0.002640614;0.008275046;0.00545783;0.002220134;0.005634432;0.003927283;0.000269107;0.000723226;0.000496166;6.94633E-13;0.000723226;0.000361613;0.43015104;1.186745933;0.808448486
D VILLA SUPERMERCADO;Diesel TPP;-26.121823;-49.805747;0.004961664;0.024556032;0.014758848;0.002640614;0.008275046;0.00545783;0.002220134;0.005634432;0.003927283;0.000269107;0.000723226;0.000496166;6.94633E-13;0.000723226;0.000361613;0.43015104;1.186745933;0.808448486
POSTO DANGELIS;Diesel TPP;-16.728890;-43.832516;0.004961664;0.024556032;0.014758848;0.002640614;0.008275046;0.00545783;0.002220134;0.005634432;0.003927283;0.000269107;0.000723226;0.000496166;6.94633E-13;0.000723226;0.000361613;0.43015104;1.186745933;0.808448486
BNI INDICO;Diesel TPP;-23.518013;-46.603794;0.004961664;0.024556032;0.014758848;0.002640614;0.008275046;0.00545783;0.002220134;0.005634432;0.003927283;0.000269107;0.000723226;0.000496166;6.94633E-13;0.000723226;0.000361613;0.43015104;1.186745933;0.808448486
AGRIBEL;Diesel TPP;-5.905680;-42.719690;0.004961664;0.024556032;0.014758848;0.002640614;0.008275046;0.00545783;0.002220134;0.005634432;0.003927283;0.000269107;0.000723226;0.000496166;6.94633E-13;0.000723226;0.000361613;0.43015104;1.186745933;0.808448486
CAATIBA;Diesel TPP;-14.970026;-40.349947;0.004806612;0.023788656;0.014297634;0.002558095;0.008016451;0.005287273;0.002150755;0.005458356;0.003804556;0.000260698;0.000700625;0.000480661;6.72926E-13;0.000700625;0.000350312;0.41670882;1.149660122;0.783184471
FIRMINO ALVES;Diesel TPP;-14.927607;-39.911880;0.004806612;0.023788656;0.014297634;0.002558095;0.008016451;0.005287273;0.002150755;0.005458356;0.003804556;0.000260698;0.000700625;0.000480661;6.72926E-13;0.000700625;0.000350312;0.41670882;1.149660122;0.783184471
ITAIÁ;Diesel TPP;-14.917987;-39.919605;0.004806612;0.023788656;0.014297634;0.002558095;0.008016451;0.005287273;0.002150755;0.005458356;0.003804556;0.000260698;0.000700625;0.000480661;6.72926E-13;0.000700625;0.000350312;0.41670882;1.149660122;0.783184471
IBICUÍ;Diesel TPP;-14.848900;-39.985023;0.004806612;0.023788656;0.014297634;0.002558095;0.008016451;0.005287273;0.002150755;0.005458356;0.003804556;0.000260698;0.000700625;0.000480661;6.72926E-13;0.000700625;0.000350312;0.41670882;1.149660122;0.783184471
IGUAÍ;Diesel TPP;-14.754704;-40.097169;0.004806612;0.023788656;0.014297634;0.002558095;0.008016451;0.005287273;0.002150755;0.005458356;0.003804556;0.000260698;0.000700625;0.000480661;6.72926E-13;0.000700625;0.000350312;0.41670882;1.149660122;0.783184471
ITAMBÉ;Diesel TPP;-15.240317;-40.624493;0.004806612;0.023788656;0.014297634;0.002558095;0.008016451;0.005287273;0.002150755;0.005458356;0.003804556;0.000260698;0.000700625;0.000480661;6.72926E-13;0.000700625;0.000350312;0.41670882;1.149660122;0.783184471
ITAMBÉ - FILIAL 06;Diesel TPP;-15.248267;-40.623635;0.004806612;0.023788656;0.014297634;0.002558095;0.008016451;0.005287273;0.002150755;0.005458356;0.003804556;0.000260698;0.000700625;0.000480661;6.72926E-13;0.000700625;0.000350312;0.41670882;1.149660122;0.783184471
IRMÃOS UNIDOS;Diesel TPP;-27.100865;-48.621912;0.004806612;0.023788656;0.014297634;0.002558095;0.008016451;0.005287273;0.002150755;0.005458356;0.003804556;0.000260698;0.000700625;0.000480661;6.72926E-13;0.000700625;0.000350312;0.41670882;1.149660122;0.783184471
ITARANTIM;Diesel TPP;-15.651437;-40.053154;0.004806612;0.023788656;0.014297634;0.002558095;0.008016451;0.005287273;0.002150755;0.005458356;0.003804556;0.000260698;0.000700625;0.000480661;6.72926E-13;0.000700625;0.000350312;0.41670882;1.149660122;0.783184471
ITORORÓ;Diesel TPP;-15.116559;-40.059952;0.004806612;0.023788656;0.014297634;0.002558095;0.008016451;0.005287273;0.002150755;0.005458356;0.003804556;0.000260698;0.000700625;0.000480661;6.72926E-13;0.000700625;0.000350312;0.41670882;1.149660122;0.783184471
ITATÍ;Diesel TPP;-15.111173;-40.062441;0.004806612;0.023788656;0.014297634;0.002558095;0.008016451;0.005287273;0.002150755;0.005458356;0.003804556;0.000260698;0.000700625;0.000480661;6.72926E-13;0.000700625;0.000350312;0.41670882;1.149660122;0.783184471
CURY;Diesel TPP;-22.738993;-45.107550;0.004806612;0.023788656;0.014297634;0.002558095;0.008016451;0.005287273;0.002150755;0.005458356;0.003804556;0.000260698;0.000700625;0.000480661;6.72926E-13;0.000700625;0.000350312;0.41670882;1.149660122;0.783184471
MACARANI;Diesel TPP;-15.566035;-40.426466;0.004806612;0.023788656;0.014297634;0.002558095;0.008016451;0.005287273;0.002150755;0.005458356;0.003804556;0.000260698;0.000700625;0.000480661;6.72926E-13;0.000700625;0.000350312;0.41670882;1.149660122;0.783184471
MACARANI - FILIAL 17;Diesel TPP;-15.564960;-40.427496;0.004806612;0.023788656;0.014297634;0.002558095;0.008016451;0.005287273;0.002150755;0.005458356;0.003804556;0.000260698;0.000700625;0.000480661;6.72926E-13;0.000700625;0.000350312;0.41670882;1.149660122;0.783184471
MAIQUINIQUE;Diesel TPP;-15.618336;-40.264317;0.004806612;0.023788656;0.014297634;0.002558095;0.008016451;0.005287273;0.002150755;0.005458356;0.003804556;0.000260698;0.000700625;0.000480661;6.72926E-13;0.000700625;0.000350312;0.41670882;1.149660122;0.783184471
DISTRIBUIDORA DE CARNES PATROCÍNIO AGROPECUÁRIA;Diesel TPP;-18.959962;-46.965680;0.004806612;0.023788656;0.014297634;0.002558095;0.008016451;0.005287273;0.002150755;0.005458356;0.003804556;0.000260698;0.000700625;0.000480661;6.72926E-13;0.000700625;0.000350312;0.41670882;1.149660122;0.783184471
PAULISTEX INDUSTRIAL;Diesel TPP;-7.920020;-34.865844;0.004806612;0.023788656;0.014297634;0.002558095;0.008016451;0.005287273;0.002150755;0.005458356;0.003804556;0.000260698;0.000700625;0.000480661;6.72926E-13;0.000700625;0.000350312;0.41670882;1.149660122;0.783184471
POTIGUARÁ;Diesel TPP;-15.596610;-39.867134;0.004806612;0.023788656;0.014297634;0.002558095;0.008016451;0.005287273;0.002150755;0.005458356;0.003804556;0.000260698;0.000700625;0.000480661;6.72926E-13;0.000700625;0.000350312;0.41670882;1.149660122;0.783184471
REGIONAL CENTRO SUL DE COMUNICAÇÃO;Diesel TPP;-19.740633;-47.947966;0.00478077;0.02366076;0.014220765;0.002544342;0.007973352;0.005258847;0.002139192;0.00542901;0.003784101;0.000259296;0.000696858;0.000478077;6.69308E-13;0.000696858;0.000348429;0.41446845;1.143479154;0.778973802
ALÉM PARAÍBA;Diesel TPP;-21.830914;-42.724390;0.004754928;0.023532864;0.014143896;0.002530589;0.007930253;0.005230421;0.002127629;0.005399664;0.003763646;0.000257894;0.000693091;0.000475493;6.6569E-13;0.000693091;0.000346546;0.41222808;1.137298186;0.774763133
GRANJA SÃO JOSÉ;Diesel TPP;-22.707105;-46.753440;0.004754928;0.023532864;0.014143896;0.002530589;0.007930253;0.005230421;0.002127629;0.005399664;0.003763646;0.000257894;0.000693091;0.000475493;6.6569E-13;0.000693091;0.000346546;0.41222808;1.137298186;0.774763133
SUPERMERCADOS ABC FORMIGA-MG;Diesel TPP;-20.468491;-45.420268;0.004754928;0.023532864;0.014143896;0.002530589;0.007930253;0.005230421;0.002127629;0.005399664;0.003763646;0.000257894;0.000693091;0.000475493;6.6569E-13;0.000693091;0.000346546;0.41222808;1.137298186;0.774763133
SUPERMERCADO JB DE FRUTAL;Diesel TPP;-20.010213;-48.940905;0.004754928;0.023532864;0.014143896;0.002530589;0.007930253;0.005230421;0.002127629;0.005399664;0.003763646;0.000257894;0.000693091;0.000475493;6.6569E-13;0.000693091;0.000346546;0.41222808;1.137298186;0.774763133
ABC;Diesel TPP;-20.701495;-44.824072;0.004754928;0.023532864;0.014143896;0.002530589;0.007930253;0.005230421;0.002127629;0.005399664;0.003763646;0.000257894;0.000693091;0.000475493;6.6569E-13;0.000693091;0.000346546;0.41222808;1.137298186;0.774763133
QUATRO M;Diesel TPP;-23.551275;-46.738425;0.004754928;0.023532864;0.014143896;0.002530589;0.007930253;0.005230421;0.002127629;0.005399664;0.003763646;0.000257894;0.000693091;0.000475493;6.6569E-13;0.000693091;0.000346546;0.41222808;1.137298186;0.774763133
JAPURÁ;Diesel TPP;-1.886506;-66.999837;0.00465156;0.02302128;0.01383642;0.002475576;0.007757856;0.005116716;0.002081376;0.00528228;0.003681828;0.000252288;0.000678024;0.000465156;6.51218E-13;0.000678024;0.000339012;0.4032666;1.112574312;0.757920456
ZEBU;Diesel TPP;-19.762282;-47.948481;0.00465156;0.02302128;0.01383642;0.002475576;0.007757856;0.005116716;0.002081376;0.00528228;0.003681828;0.000252288;0.000678024;0.000465156;6.51218E-13;0.000678024;0.000339012;0.4032666;1.112574312;0.757920456
BRAVO SERVIÇOS LOGÍSTICOS;Diesel TPP;-19.745438;-47.916194;0.00465156;0.02302128;0.01383642;0.002475576;0.007757856;0.005116716;0.002081376;0.00528228;0.003681828;0.000252288;0.000678024;0.000465156;6.51218E-13;0.000678024;0.000339012;0.4032666;1.112574312;0.757920456
MAQNELSON;Diesel TPP;-18.861329;-48.190872;0.004623909;0.022884431;0.01375417;0.00246086;0.00771174;0.0050863;0.002069003;0.00525088;0.003659942;0.000250788;0.000673994;0.000462391;6.47347E-13;0.000673994;0.000336997;0.400869404;1.105960676;0.75341504
TAMINAQUÁ;Diesel TPP;-3.582814;-66.424832;0.00452235;0.0223818;0.013452075;0.00240681;0.00754236;0.004974585;0.00202356;0.00513555;0.003579555;0.00024528;0.00065919;0.000452235;6.33129E-13;0.00065919;0.000329595;0.39206475;1.08166947;0.73686711
ÁGUIA DE HAIA;Diesel TPP;-23.597546;-46.605626;0.004403477;0.021793478;0.013098478;0.002343545;0.007344104;0.004843824;0.001970369;0.005000558;0.003485464;0.000238833;0.000641863;0.000440348;6.16487E-13;0.000641863;0.000320931;0.381759048;1.053237015;0.717498032
AEROPORTO INTERNACIONAL ZUMBI DOS PALMARES;Diesel TPP;-9.658063;-35.718190;0.00439314;0.02174232;0.01306773;0.002338044;0.007326864;0.004832454;0.001965744;0.00498882;0.003477282;0.000238272;0.000640356;0.000439314;6.1504E-13;0.000640356;0.000320178;0.3808629;1.050764628;0.715813764
ALTA GENETICS;Diesel TPP;-19.744791;-47.913619;0.004382803;0.021691162;0.013036982;0.002332543;0.007309624;0.004821084;0.001961119;0.004977082;0.0034691;0.000237711;0.000638849;0.00043828;6.13592E-13;0.000638849;0.000319425;0.379966752;1.048292241;0.714129496
HOTEL PRESIDENCIAL;Diesel TPP;-15.616544;-56.138062;0.004341456;0.021486528;0.012913992;0.002310538;0.007240666;0.004775602;0.001942618;0.004930128;0.003436373;0.000235469;0.000632822;0.000434146;6.07804E-13;0.000632822;0.000316411;0.37638216;1.038402691;0.707392426
VIER INDÚSTRIA E COMÉRCIO DO MATE;Diesel TPP;-25.869392;-50.381467;0.004341456;0.021486528;0.012913992;0.002310538;0.007240666;0.004775602;0.001942618;0.004930128;0.003436373;0.000235469;0.000632822;0.000434146;6.07804E-13;0.000632822;0.000316411;0.37638216;1.038402691;0.707392426
PLURITEC INDÚSTRIA E COMÉRCIO DE MÁQUINAS;Diesel TPP;-23.566184;-46.575838;0.004341456;0.021486528;0.012913992;0.002310538;0.007240666;0.004775602;0.001942618;0.004930128;0.003436373;0.000235469;0.000632822;0.000434146;6.07804E-13;0.000632822;0.000316411;0.37638216;1.038402691;0.707392426
POLY II;Diesel TPP;-12.777511;-38.391123;0.004341456;0.021486528;0.012913992;0.002310538;0.007240666;0.004775602;0.001942618;0.004930128;0.003436373;0.000235469;0.000632822;0.000434146;6.07804E-13;0.000632822;0.000316411;0.37638216;1.038402691;0.707392426
SUPERMERCADO MACLIV;Diesel TPP;-26.225414;-51.087331;0.004341456;0.021486528;0.012913992;0.002310538;0.007240666;0.004775602;0.001942618;0.004930128;0.003436373;0.000235469;0.000632822;0.000434146;6.07804E-13;0.000632822;0.000316411;0.37638216;1.038402691;0.707392426
POSTO RODRIGUES MACEDO;Diesel TPP;-19.692825;-46.158295;0.00413472;0.02046336;0.01229904;0.002200512;0.006895872;0.004548192;0.001850112;0.00469536;0.003272736;0.000224256;0.000602688;0.000413472;5.78861E-13;0.000602688;0.000301344;0.3584592;0.988954944;0.673707072
VISTA ALEGRE;Diesel TPP;1.814660;-61.152861;0.00413472;0.02046336;0.01229904;0.002200512;0.006895872;0.004548192;0.001850112;0.00469536;0.003272736;0.000224256;0.000602688;0.000413472;5.78861E-13;0.000602688;0.000301344;0.3584592;0.988954944;0.673707072
ISOLET;Diesel TPP;-23.258124;-47.289113;0.00413472;0.02046336;0.01229904;0.002200512;0.006895872;0.004548192;0.001850112;0.00469536;0.003272736;0.000224256;0.000602688;0.000413472;5.78861E-13;0.000602688;0.000301344;0.3584592;0.988954944;0.673707072
AEROPORTO DE MONTES CLAROS - MÁRIO RIBEIRO;Diesel TPP;-16.737462;-43.853747;0.00413472;0.02046336;0.01229904;0.002200512;0.006895872;0.004548192;0.001850112;0.00469536;0.003272736;0.000224256;0.000602688;0.000413472;5.78861E-13;0.000602688;0.000301344;0.3584592;0.988954944;0.673707072
CONTÃO;Diesel TPP;4.479754;-61.139874;0.00413472;0.02046336;0.01229904;0.002200512;0.006895872;0.004548192;0.001850112;0.00469536;0.003272736;0.000224256;0.000602688;0.000413472;5.78861E-13;0.000602688;0.000301344;0.3584592;0.988954944;0.673707072
BG NORTE PETRÓLEO;Diesel TPP;-23.493971;-46.356807;0.004031352;0.019951776;0.011991564;0.002145499;0.006723475;0.004434487;0.001803859;0.004577976;0.003190918;0.00021865;0.000587621;0.000403135;5.64389E-13;0.000587621;0.00029381;0.34949772;0.96423107;0.656864395
DEMARCAÇÃO;Diesel TPP;-8.767913;-63.810618;0.004031352;0.019951776;0.011991564;0.002145499;0.006723475;0.004434487;0.001803859;0.004577976;0.003190918;0.00021865;0.000587621;0.000403135;5.64389E-13;0.000587621;0.00029381;0.34949772;0.96423107;0.656864395
SANTA CATARINA;Diesel TPP;-8.781146;-63.887008;0.00400551;0.01982388;0.011914695;0.002131746;0.006680376;0.004406061;0.001792296;0.00454863;0.003170463;0.000217248;0.000583854;0.000400551;5.60771E-13;0.000583854;0.000291927;0.34725735;0.958050102;0.652653726
SANTA CASA PASSOS;Diesel TPP;-20.701072;-46.612585;0.003953826;0.019568088;0.011760957;0.00210424;0.006594178;0.004349209;0.00176917;0.004489938;0.003129554;0.000214445;0.00057632;0.000395383;5.53536E-13;0.00057632;0.00028816;0.34277661;0.945688165;0.644232388
GAMA;Diesel TPP;-22.663681;-50.408739;0.003721248;0.018417024;0.011069136;0.001980461;0.006206285;0.004093373;0.001665101;0.004225824;0.002945462;0.00020183;0.000542419;0.000372125;5.20975E-13;0.000542419;0.00027121;0.32261328;0.89005945;0.606336365
AEROPORTO DE CAMPOS - SBCP;Diesel TPP;-21.772155;-41.345496;0.003721248;0.018417024;0.011069136;0.001980461;0.006206285;0.004093373;0.001665101;0.004225824;0.002945462;0.00020183;0.000542419;0.000372125;5.20975E-13;0.000542419;0.00027121;0.32261328;0.89005945;0.606336365
DAVANTI;Diesel TPP;-22.294622;-49.543827;0.003721248;0.018417024;0.011069136;0.001980461;0.006206285;0.004093373;0.001665101;0.004225824;0.002945462;0.00020183;0.000542419;0.000372125;5.20975E-13;0.000542419;0.00027121;0.32261328;0.89005945;0.606336365
CARVALHO E FILHOS;Diesel TPP;-19.476374;-42.565624;0.003721248;0.018417024;0.011069136;0.001980461;0.006206285;0.004093373;0.001665101;0.004225824;0.002945462;0.00020183;0.000542419;0.000372125;5.20975E-13;0.000542419;0.00027121;0.32261328;0.89005945;0.606336365
RODOVIAS INTEGRADAS DO OESTE 2;Diesel TPP;-23.116500;-48.608260;0.003721248;0.018417024;0.011069136;0.001980461;0.006206285;0.004093373;0.001665101;0.004225824;0.002945462;0.00020183;0.000542419;0.000372125;5.20975E-13;0.000542419;0.00027121;0.32261328;0.89005945;0.606336365
IWAMOTO;Diesel TPP;-23.554755;-46.784400;0.003721248;0.018417024;0.011069136;0.001980461;0.006206285;0.004093373;0.001665101;0.004225824;0.002945462;0.00020183;0.000542419;0.000372125;5.20975E-13;0.000542419;0.00027121;0.32261328;0.89005945;0.606336365
SUPERMERCADO SÃO FRANCISCO;Diesel TPP;-19.690174;-51.174538;0.003721248;0.018417024;0.011069136;0.001980461;0.006206285;0.004093373;0.001665101;0.004225824;0.002945462;0.00020183;0.000542419;0.000372125;5.20975E-13;0.000542419;0.00027121;0.32261328;0.89005945;0.606336365
RODOVIAS INTEGRADAS DO OESTE 1;Diesel TPP;-23.312641;-48.014139;0.003721248;0.018417024;0.011069136;0.001980461;0.006206285;0.004093373;0.001665101;0.004225824;0.002945462;0.00020183;0.000542419;0.000372125;5.20975E-13;0.000542419;0.00027121;0.32261328;0.89005945;0.606336365
AEROPORTO DE TEFÉ;Diesel TPP;-3.361083;-64.734237;0.003721248;0.018417024;0.011069136;0.001980461;0.006206285;0.004093373;0.001665101;0.004225824;0.002945462;0.00020183;0.000542419;0.000372125;5.20975E-13;0.000542419;0.00027121;0.32261328;0.89005945;0.606336365
CONSTRUÇÃO SUPERMERCADO;Diesel TPP;-17.863736;-41.487979;0.003721248;0.018417024;0.011069136;0.001980461;0.006206285;0.004093373;0.001665101;0.004225824;0.002945462;0.00020183;0.000542419;0.000372125;5.20975E-13;0.000542419;0.00027121;0.32261328;0.89005945;0.606336365
CIEMIL;Diesel TPP;-14.838592;-40.827871;0.003721248;0.018417024;0.011069136;0.001980461;0.006206285;0.004093373;0.001665101;0.004225824;0.002945462;0.00020183;0.000542419;0.000372125;5.20975E-13;0.000542419;0.00027121;0.32261328;0.89005945;0.606336365
JORNAL DA CIDADE;Diesel TPP;-22.331053;-49.075089;0.003669564;0.018161232;0.010915398;0.001952954;0.006120086;0.00403652;0.001641974;0.004167132;0.002904553;0.000199027;0.000534886;0.000366956;5.13739E-13;0.000534886;0.000267443;0.31813254;0.877697513;0.597915026
AGÊNCIA DE SÃO JOSÉ DOS CAMPOS - BANCO DO BRASIL SA;Diesel TPP;-23.100166;-45.927557;0.00361788;0.01790544;0.01076166;0.001925448;0.006033888;0.003979668;0.001618848;0.00410844;0.002863644;0.000196224;0.000527352;0.000361788;5.06503E-13;0.000527352;0.000263676;0.3136518;0.865335576;0.589493688
DTCEA-CZ;Diesel TPP;-7.610214;-72.660090;0.003514512;0.017393856;0.010454184;0.001870435;0.005861491;0.003865963;0.001572595;0.003991056;0.002781826;0.000190618;0.000512285;0.000351451;4.92032E-13;0.000512285;0.000256142;0.30469032;0.840611702;0.572651011
DTCEA-EI II;Diesel TPP;-6.826610;-70.230444;0.003514512;0.017393856;0.010454184;0.001870435;0.005861491;0.003865963;0.001572595;0.003991056;0.002781826;0.000190618;0.000512285;0.000351451;4.92032E-13;0.000512285;0.000256142;0.30469032;0.840611702;0.572651011
DTCEA-GM II;Diesel TPP;-10.763436;-65.321608;0.003514512;0.017393856;0.010454184;0.001870435;0.005861491;0.003865963;0.001572595;0.003991056;0.002781826;0.000190618;0.000512285;0.000351451;4.92032E-13;0.000512285;0.000256142;0.30469032;0.840611702;0.572651011
RODOVIAS INTEGRADAS DO OESTE 6;Diesel TPP;-22.832718;-49.103641;0.003514512;0.017393856;0.010454184;0.001870435;0.005861491;0.003865963;0.001572595;0.003991056;0.002781826;0.000190618;0.000512285;0.000351451;4.92032E-13;0.000512285;0.000256142;0.30469032;0.840611702;0.572651011
DTCEA-EP II;Diesel TPP;-15.845315;-58.470504;0.003514512;0.017393856;0.010454184;0.001870435;0.005861491;0.003865963;0.001572595;0.003991056;0.002781826;0.000190618;0.000512285;0.000351451;4.92032E-13;0.000512285;0.000256142;0.30469032;0.840611702;0.572651011
OSMAR TREVISAN JUNIOR;Diesel TPP;-19.869520;-47.421011;0.003514512;0.017393856;0.010454184;0.001870435;0.005861491;0.003865963;0.001572595;0.003991056;0.002781826;0.000190618;0.000512285;0.000351451;4.92032E-13;0.000512285;0.000256142;0.30469032;0.840611702;0.572651011
DTCEA-SI II;Diesel TPP;-11.865210;-55.500068;0.003514512;0.017393856;0.010454184;0.001870435;0.005861491;0.003865963;0.001572595;0.003991056;0.002781826;0.000190618;0.000512285;0.000351451;4.92032E-13;0.000512285;0.000256142;0.30469032;0.840611702;0.572651011
